city,date,ticker,side,p_model,cost,n,ev_pred,won,pnl
CHI,2026-07-16,KXHIGHCHI-26JUL16-T92,no,0.951,0.25,160,0.688,False,-42.1
CHI,2026-07-16,KXHIGHCHI-26JUL16-B96.5,yes,0.286,0.03,961,0.254,False,-30.79
CHI,2026-07-16,KXHIGHCHI-26JUL16-B94.5,yes,0.254,0.05,20,0.201,False,-1.07
CHI,2026-07-15,KXHIGHCHI-26JUL15-T96,no,0.934,0.5,80,0.417,False,-41.4
CHI,2026-07-15,KXHIGHCHI-26JUL15-B98.5,yes,0.272,0.1,113,0.165,False,-12.02
CHI,2026-07-15,KXHIGHCHI-26JUL15-B96.5,no,0.842,0.6,66,0.225,True,25.29
CHI,2026-07-15,KXHIGHCHI-26JUL15-B100.5,yes,0.274,0.03,30,0.242,False,-0.97
CHI,2026-07-14,KXHIGHCHI-26JUL14-T101,yes,0.079,0.02,61,0.058,False,-1.31
CHI,2026-07-14,KXHIGHCHI-26JUL14-B98.5,yes,0.28,0.23,93,0.038,False,-22.55
CHI,2026-07-14,KXHIGHCHI-26JUL14-B96.5,no,0.736,0.46,86,0.259,False,-41.06
CHI,2026-07-14,KXHIGHCHI-26JUL14-B100.5,yes,0.175,0.07,55,0.1,False,-4.11
CHI,2026-07-13,KXHIGHCHI-26JUL13-T94,yes,0.345,0.09,440,0.249,False,-42.13
CHI,2026-07-13,KXHIGHCHI-26JUL13-B93.5,no,0.708,0.49,81,0.201,True,39.89
CHI,2026-07-13,KXHIGHCHI-26JUL13-B91.5,no,0.773,0.7,57,0.058,False,-40.74
CHI,2026-07-12,KXHIGHCHI-26JUL12-T82,yes,0.1,0.02,15,0.078,False,-0.33
CHI,2026-07-12,KXHIGHCHI-26JUL12-B88.5,yes,0.125,0.05,163,0.071,False,-8.7
CHI,2026-07-12,KXHIGHCHI-26JUL12-B86.5,no,0.752,0.54,74,0.195,False,-41.25
CHI,2026-07-12,KXHIGHCHI-26JUL12-B84.5,no,0.712,0.52,76,0.174,True,35.15
CHI,2026-07-12,KXHIGHCHI-26JUL12-B82.5,yes,0.197,0.03,47,0.165,False,-1.51
CHI,2026-07-11,KXHIGHCHI-26JUL11-T81,yes,0.364,0.03,22,0.332,False,-0.71
CHI,2026-07-11,KXHIGHCHI-26JUL11-B83.5,no,0.781,0.47,49,0.293,False,-23.89
CHI,2026-07-11,KXHIGHCHI-26JUL11-B81.5,no,0.708,0.64,62,0.052,True,21.32
CHI,2026-07-10,KXHIGHCHI-26JUL10-T79,yes,0.627,0.03,97,0.595,False,-3.11
CHI,2026-07-10,KXHIGHCHI-26JUL10-B83.5,no,0.971,0.64,62,0.315,True,21.32
CHI,2026-07-10,KXHIGHCHI-26JUL10-B81.5,no,0.893,0.57,70,0.306,False,-41.11
CHI,2026-07-10,KXHIGHCHI-26JUL10-B79.5,yes,0.231,0.18,222,0.041,False,-42.26
CHI,2026-07-09,KXHIGHCHI-26JUL09-B88.5,no,0.979,0.84,47,0.13,True,7.07
CHI,2026-07-08,KXHIGHCHI-26JUL08-B86.5,yes,0.286,0.08,74,0.201,False,-6.31
CHI,2026-07-07,KXHIGHCHI-26JUL07-T81,yes,0.655,0.02,220,0.634,False,-4.71
CHI,2026-07-07,KXHIGHCHI-26JUL07-B85.5,no,0.975,0.64,62,0.319,True,21.32
CHI,2026-07-07,KXHIGHCHI-26JUL07-B83.5,no,0.904,0.61,65,0.277,False,-40.74
CHI,2026-07-07,KXHIGHCHI-26JUL07-B81.5,yes,0.219,0.15,143,0.06,False,-22.73
CHI,2026-07-06,KXHIGHCHI-26JUL06-T76,yes,0.859,0.05,131,0.805,False,-6.99
CHI,2026-07-06,KXHIGHCHI-26JUL06-B80.5,no,0.995,0.76,52,0.223,False,-40.19
CHI,2026-07-06,KXHIGHCHI-26JUL06-B78.5,no,0.971,0.49,81,0.463,True,39.89
CHI,2026-07-06,KXHIGHCHI-26JUL06-B76.5,no,0.893,0.81,39,0.072,True,6.98
CHI,2026-07-04,KXHIGHCHI-26JUL04-B87.5,yes,0.096,0.06,25,0.033,False,-1.6
CHI,2026-07-04,KXHIGHCHI-26JUL04-B85.5,no,0.781,0.71,56,0.056,False,-40.57
CHI,2026-07-03,KXHIGHCHI-26JUL03-T89,no,0.864,0.79,50,0.062,True,9.91
CHI,2026-07-03,KXHIGHCHI-26JUL03-B95.5,yes,0.096,0.03,25,0.064,False,-0.81
CHI,2026-07-03,KXHIGHCHI-26JUL03-B93.5,yes,0.219,0.06,5,0.155,False,-0.32
CHI,2026-07-03,KXHIGHCHI-26JUL03-B89.5,no,0.773,0.57,70,0.185,True,28.89
CHI,2026-07-02,KXHIGHCHI-26JUL02-T100,yes,0.044,0.02,68,0.022,False,-1.46
CHI,2026-07-02,KXHIGHCHI-26JUL02-B99.5,yes,0.125,0.03,12,0.092,False,-0.39
CHI,2026-07-02,KXHIGHCHI-26JUL02-B97.5,yes,0.248,0.06,465,0.184,False,-29.74
CHI,2026-07-02,KXHIGHCHI-26JUL02-B95.5,no,0.712,0.43,93,0.265,False,-41.59
CHI,2026-07-02,KXHIGHCHI-26JUL02-B93.5,no,0.803,0.74,54,0.05,True,13.31
CHI,2026-07-01,KXHIGHCHI-26JUL01-T95,no,0.765,0.71,56,0.041,False,-40.57
CHI,2026-06-29,KXHIGHCHI-26JUN29-T99,yes,0.047,0.02,12,0.026,False,-0.26
CHI,2026-06-29,KXHIGHCHI-26JUN29-B92.5,no,0.81,0.57,70,0.223,False,-41.11
CHI,2026-06-28,KXHIGHCHI-26JUN28-T82,yes,0.247,0.1,400,0.14,False,-42.52
CHI,2026-06-28,KXHIGHCHI-26JUN28-B84.5,no,0.734,0.46,86,0.256,True,44.94
CHI,2026-06-27,KXHIGHCHI-26JUN27-T74,yes,0.162,0.06,137,0.098,False,-8.77
CHI,2026-06-27,KXHIGHCHI-26JUN27-B74.5,no,0.756,0.62,64,0.119,True,23.26
CHI,2026-06-26,KXHIGHCHI-26JUN26-T70,yes,0.746,0.65,61,0.08,True,20.37
CHI,2026-06-26,KXHIGHCHI-26JUN26-B70.5,no,0.825,0.71,56,0.101,True,15.43
CHI,2026-06-25,KXHIGHCHI-26JUN25-T77,yes,0.235,0.02,307,0.214,False,-6.57
CHI,2026-06-25,KXHIGHCHI-26JUN25-B83.5,yes,0.052,0.03,188,0.02,False,-6.03
CHI,2026-06-25,KXHIGHCHI-26JUN25-B81.5,no,0.845,0.76,52,0.072,True,11.81
CHI,2026-06-25,KXHIGHCHI-26JUN25-B79.5,no,0.73,0.43,93,0.282,False,-41.59
CHI,2026-06-25,KXHIGHCHI-26JUN25-B77.5,yes,0.275,0.14,278,0.127,False,-41.27
MIA,2026-08-20,KXHIGHMIA-26AUG20-B93.5,no,0.573,0.5,80,0.056,False,-41.4
MIA,2026-08-20,KXHIGHMIA-26AUG20-B91.5,yes,0.236,0.17,186,0.056,False,-33.46
MIA,2026-08-19,KXHIGHMIA-26AUG19-T98,yes,0.274,0.15,240,0.115,False,-38.15
MIA,2026-08-18,KXHIGHMIA-26AUG18-T100,yes,0.091,0.03,113,0.059,False,-3.63
MIA,2026-08-18,KXHIGHMIA-26AUG18-B97.5,no,0.597,0.44,90,0.14,True,48.84
MIA,2026-08-17,KXHIGHMIA-26AUG17-T97,no,0.953,0.92,43,0.027,True,3.21
MIA,2026-08-17,KXHIGHMIA-26AUG17-B96.5,no,0.754,0.41,97,0.327,True,55.58
MIA,2026-08-17,KXHIGHMIA-26AUG17-B94.5,yes,0.427,0.33,121,0.081,True,79.19
MIA,2026-08-17,KXHIGHMIA-26AUG17-B92.5,yes,0.236,0.03,189,0.204,False,-6.06
MIA,2026-08-16,KXHIGHMIA-26AUG16-B95.5,no,0.889,0.72,55,0.155,True,14.62
MIA,2026-08-16,KXHIGHMIA-26AUG16-B93.5,no,0.637,0.43,93,0.19,False,-41.59
MIA,2026-08-16,KXHIGHMIA-26AUG16-B91.5,yes,0.377,0.14,285,0.228,False,-42.31
MIA,2026-08-16,KXHIGHMIA-26AUG16-B89.5,yes,0.124,0.02,35,0.103,False,-0.75
MIA,2026-08-15,KXHIGHMIA-26AUG15-B90.5,yes,0.17,0.05,124,0.117,False,-6.62
MIA,2026-08-14,KXHIGHMIA-26AUG14-B95.5,no,0.996,0.94,42,0.052,False,-39.65
MIA,2026-08-14,KXHIGHMIA-26AUG14-B93.5,no,0.938,0.3,133,0.623,True,91.14
MIA,2026-08-14,KXHIGHMIA-26AUG14-B91.5,yes,0.287,0.21,124,0.066,False,-27.49
MIA,2026-08-14,KXHIGHMIA-26AUG14-B89.5,yes,0.42,0.02,225,0.399,False,-4.81
MIA,2026-08-13,KXHIGHMIA-26AUG13-T95,yes,0.134,0.04,605,0.091,False,-25.83
MIA,2026-08-13,KXHIGHMIA-26AUG13-B92.5,no,0.634,0.49,81,0.126,True,39.89
MIA,2026-08-13,KXHIGHMIA-26AUG13-B90.5,yes,0.114,0.05,132,0.061,False,-7.04
MIA,2026-08-12,KXHIGHMIA-26AUG12-B95.5,yes,0.314,0.27,148,0.031,False,-42.01
MIA,2026-08-12,KXHIGHMIA-26AUG12-B93.5,no,0.59,0.38,105,0.194,False,-41.64
MIA,2026-08-12,KXHIGHMIA-26AUG12-B91.5,yes,0.17,0.12,152,0.043,False,-19.37
MIA,2026-08-11,KXHIGHMIA-26AUG11-T95,yes,0.111,0.03,355,0.079,False,-11.38
MIA,2026-08-10,KXHIGHMIA-26AUG10-B94.5,yes,0.414,0.15,221,0.255,False,-35.13
MIA,2026-08-10,KXHIGHMIA-26AUG10-B92.5,no,0.695,0.24,166,0.442,False,-41.96
MIA,2026-08-09,KXHIGHMIA-26AUG09-B91.5,no,0.573,0.3,56,0.258,False,-17.63
MIA,2026-08-09,KXHIGHMIA-26AUG09-B89.5,yes,0.236,0.07,34,0.162,False,-2.54
MIA,2026-08-08,KXHIGHMIA-26AUG08-T94,yes,0.101,0.03,29,0.069,False,-0.93
MIA,2026-08-08,KXHIGHMIA-26AUG08-B91.5,no,0.605,0.37,108,0.218,False,-41.73
MIA,2026-08-08,KXHIGHMIA-26AUG08-B89.5,yes,0.146,0.04,75,0.104,False,-3.21
MIA,2026-08-06,KXHIGHMIA-26AUG06-T85,yes,0.381,0.02,70,0.36,False,-1.5
MIA,2026-08-06,KXHIGHMIA-26AUG06-B85.5,yes,0.414,0.02,31,0.393,False,-0.67
MIA,2026-08-05,KXHIGHMIA-26AUG05-T86,yes,0.339,0.03,59,0.307,False,-1.9
MIA,2026-08-05,KXHIGHMIA-26AUG05-B92.5,no,0.999,0.94,42,0.055,True,2.35
MIA,2026-08-05,KXHIGHMIA-26AUG05-B90.5,no,0.969,0.62,64,0.332,False,-40.74
MIA,2026-08-05,KXHIGHMIA-26AUG05-B88.5,no,0.795,0.6,66,0.178,True,25.29
MIA,2026-08-04,KXHIGHMIA-26AUG04-T93,no,1.0,0.97,41,0.028,True,1.14
MIA,2026-08-03,KXHIGHMIA-26AUG03-B92.5,no,0.713,0.61,65,0.086,False,-40.74
MIA,2026-08-03,KXHIGHMIA-26AUG03-B88.5,yes,0.196,0.06,361,0.132,False,-23.09
MIA,2026-08-02,KXHIGHMIA-26AUG02-T88,yes,0.981,0.09,444,0.885,False,-42.51
MIA,2026-08-02,KXHIGHMIA-26AUG02-B92.5,no,1.0,0.83,48,0.16,True,7.68
MIA,2026-08-02,KXHIGHMIA-26AUG02-B90.5,no,0.999,0.5,80,0.482,False,-41.4
MIA,2026-08-02,KXHIGHMIA-26AUG02-B88.5,no,0.981,0.8,50,0.17,True,9.44
MIA,2026-08-01,KXHIGHMIA-26AUG01-T95,no,1.0,0.96,41,0.037,True,1.52
MIA,2026-08-01,KXHIGHMIA-26AUG01-T88,yes,0.447,0.02,4,0.426,False,-0.09
MIA,2026-08-01,KXHIGHMIA-26AUG01-B94.5,no,0.999,0.45,88,0.532,False,-41.13
MIA,2026-08-01,KXHIGHMIA-26AUG01-B92.5,no,0.984,0.68,58,0.288,True,17.67
MIA,2026-08-01,KXHIGHMIA-26AUG01-B90.5,yes,0.143,0.05,143,0.09,False,-7.63
MIA,2026-07-31,KXHIGHMIA-26JUL31-B93.5,yes,0.41,0.25,160,0.147,False,-42.1
MIA,2026-07-31,KXHIGHMIA-26JUL31-B91.5,yes,0.17,0.04,98,0.128,False,-4.19
MIA,2026-07-29,KXHIGHMIA-26JUL29-B94.5,no,0.657,0.45,88,0.189,False,-41.13
MIA,2026-07-29,KXHIGHMIA-26JUL29-B92.5,no,0.905,0.76,52,0.132,True,11.81
MIA,2026-07-28,KXHIGHMIA-26JUL28-T88,yes,0.492,0.02,42,0.471,False,-0.9
MIA,2026-07-28,KXHIGHMIA-26JUL28-B88.5,yes,0.374,0.04,144,0.331,False,-6.15
MIA,2026-07-27,KXHIGHMIA-26JUL27-T87,yes,0.425,0.02,236,0.404,False,-5.05
MIA,2026-07-27,KXHIGHMIA-26JUL27-B93.5,no,0.999,0.95,42,0.046,True,1.96
MIA,2026-07-27,KXHIGHMIA-26JUL27-B91.5,no,0.981,0.64,62,0.325,False,-40.68
MIA,2026-07-27,KXHIGHMIA-26JUL27-B89.5,no,0.845,0.67,59,0.16,True,18.55
MIA,2026-07-27,KXHIGHMIA-26JUL27-B87.5,yes,0.401,0.19,135,0.2,False,-27.11
MIA,2026-07-26,KXHIGHMIA-26JUL26-B93.5,no,0.972,0.52,76,0.435,False,-40.85
MIA,2026-07-26,KXHIGHMIA-26JUL26-B91.5,no,0.808,0.61,65,0.181,True,24.26
MIA,2026-07-26,KXHIGHMIA-26JUL26-B89.5,yes,0.419,0.06,339,0.355,False,-21.68
MIA,2026-07-26,KXHIGHMIA-26JUL26-B87.5,yes,0.291,0.02,413,0.27,False,-8.83
MIA,2026-07-25,KXHIGHMIA-26JUL25-B94.5,yes,0.155,0.1,118,0.048,False,-12.55
MIA,2026-07-25,KXHIGHMIA-26JUL25-B92.5,no,0.599,0.46,78,0.122,False,-37.24
MIA,2026-07-24,KXHIGHMIA-26JUL24-B93.5,no,0.965,0.8,50,0.153,False,-40.56
MIA,2026-07-24,KXHIGHMIA-26JUL24-B91.5,no,0.781,0.39,102,0.375,True,60.52
MIA,2026-07-24,KXHIGHMIA-26JUL24-B89.5,yes,0.425,0.15,242,0.266,False,-38.46
MIA,2026-07-24,KXHIGHMIA-26JUL24-B87.5,yes,0.264,0.02,14,0.242,False,-0.3
MIA,2026-07-23,KXHIGHMIA-26JUL23-T95,yes,0.313,0.02,79,0.292,False,-1.69
MIA,2026-07-23,KXHIGHMIA-26JUL23-B94.5,yes,0.426,0.11,183,0.309,False,-21.39
MIA,2026-07-23,KXHIGHMIA-26JUL23-B92.5,no,0.778,0.24,134,0.525,False,-33.88
MIA,2026-07-20,KXHIGHMIA-26JUL20-B93.5,no,0.833,0.66,60,0.158,False,-40.55
MIA,2026-07-20,KXHIGHMIA-26JUL20-B91.5,no,0.592,0.48,83,0.095,True,41.7
MIA,2026-07-20,KXHIGHMIA-26JUL20-B89.5,yes,0.318,0.08,442,0.233,False,-37.64
MIA,2026-07-19,KXHIGHMIA-26JUL19-T95,yes,0.174,0.03,17,0.142,False,-0.55
MIA,2026-07-19,KXHIGHMIA-26JUL19-B94.5,yes,0.401,0.24,105,0.148,False,-26.55
MIA,2026-07-19,KXHIGHMIA-26JUL19-B92.5,no,0.669,0.39,68,0.262,True,40.34
MIA,2026-07-19,KXHIGHMIA-26JUL19-B90.5,no,0.913,0.88,45,0.026,False,-39.94
MIA,2026-07-18,KXHIGHMIA-26JUL18-T95,yes,0.067,0.02,14,0.045,False,-0.3
MIA,2026-07-18,KXHIGHMIA-26JUL18-B88.5,no,0.971,0.9,44,0.065,True,4.12
MIA,2026-07-17,KXHIGHMIA-26JUL17-T97,yes,0.354,0.04,20,0.311,False,-0.86
MIA,2026-07-17,KXHIGHMIA-26JUL17-B96.5,yes,0.42,0.18,222,0.23,False,-42.26
MIA,2026-07-17,KXHIGHMIA-26JUL17-B94.5,no,0.804,0.49,81,0.297,False,-41.11
MIA,2026-07-17,KXHIGHMIA-26JUL17-B92.5,no,0.971,0.82,48,0.141,True,8.14
MIA,2026-07-17,KXHIGHMIA-26JUL17-B90.5,no,0.999,0.96,41,0.036,True,1.52
MIA,2026-07-16,KXHIGHMIA-26JUL16-T90,yes,0.178,0.02,28,0.157,False,-0.6
MIA,2026-07-16,KXHIGHMIA-26JUL16-B96.5,no,0.993,0.74,54,0.24,False,-40.69
MIA,2026-07-16,KXHIGHMIA-26JUL16-B94.5,no,0.916,0.46,86,0.438,True,44.94
MIA,2026-07-16,KXHIGHMIA-26JUL16-B92.5,yes,0.327,0.2,200,0.116,False,-42.24
MIA,2026-07-16,KXHIGHMIA-26JUL16-B90.5,yes,0.403,0.02,1230,0.382,False,-26.29
MIA,2026-07-15,KXHIGHMIA-26JUL15-B94.5,no,0.626,0.42,62,0.189,False,-27.1
MIA,2026-07-15,KXHIGHMIA-26JUL15-B90.5,yes,0.114,0.03,224,0.082,False,-7.18
MIA,2026-07-14,KXHIGHMIA-26JUL14-B94.5,no,0.673,0.48,83,0.175,False,-41.3
MIA,2026-07-14,KXHIGHMIA-26JUL14-B90.5,yes,0.158,0.04,149,0.115,False,-6.37
MIA,2026-07-13,KXHIGHMIA-26JUL13-B94.5,no,0.673,0.38,53,0.276,True,31.98
MIA,2026-07-13,KXHIGHMIA-26JUL13-B92.5,yes,0.403,0.32,125,0.068,True,83.09
MIA,2026-07-13,KXHIGHMIA-26JUL13-B90.5,yes,0.158,0.02,362,0.137,False,-7.74
MIA,2026-07-12,KXHIGHMIA-26JUL12-B96.5,yes,0.093,0.04,800,0.05,False,-34.16
MIA,2026-07-12,KXHIGHMIA-26JUL12-B94.5,no,0.66,0.55,72,0.093,False,-40.85
MIA,2026-07-12,KXHIGHMIA-26JUL12-B92.5,no,0.605,0.56,71,0.028,True,30.01
MIA,2026-07-12,KXHIGHMIA-26JUL12-B90.5,yes,0.146,0.04,68,0.104,False,-2.91
MIA,2026-07-11,KXHIGHMIA-26JUL11-B95.5,yes,0.143,0.05,152,0.09,False,-8.11
MIA,2026-07-11,KXHIGHMIA-26JUL11-B93.5,no,0.607,0.46,76,0.13,True,39.71
MIA,2026-07-10,KXHIGHMIA-26JUL10-B93.5,no,0.74,0.51,78,0.213,False,-41.15
MIA,2026-07-10,KXHIGHMIA-26JUL10-B89.5,yes,0.222,0.03,321,0.19,False,-10.29
MIA,2026-07-09,KXHIGHMIA-26JUL09-T90,yes,0.062,0.02,4,0.04,False,-0.09
MIA,2026-07-09,KXHIGHMIA-26JUL09-B92.5,no,0.577,0.31,122,0.252,False,-39.65
MIA,2026-07-09,KXHIGHMIA-26JUL09-B90.5,yes,0.278,0.06,299,0.214,False,-19.13
MIA,2026-07-08,KXHIGHMIA-26JUL08-B95.5,no,0.976,0.86,46,0.107,True,6.05
MIA,2026-07-08,KXHIGHMIA-26JUL08-B93.5,no,0.821,0.36,111,0.445,True,69.24
MIA,2026-07-08,KXHIGHMIA-26JUL08-B91.5,yes,0.414,0.22,181,0.182,True,139.0
MIA,2026-07-08,KXHIGHMIA-26JUL08-B89.5,yes,0.305,0.02,62,0.284,False,-1.33
MIA,2026-07-07,KXHIGHMIA-26JUL07-B92.5,no,0.726,0.39,84,0.32,False,-34.16
MIA,2026-07-07,KXHIGHMIA-26JUL07-B90.5,yes,0.424,0.27,148,0.14,False,-42.01
MIA,2026-07-07,KXHIGHMIA-26JUL07-B88.5,yes,0.209,0.04,281,0.166,False,-12.0
MIA,2026-07-06,KXHIGHMIA-26JUL06-T94,yes,0.16,0.03,9,0.128,False,-0.29
MIA,2026-07-06,KXHIGHMIA-26JUL06-B93.5,yes,0.393,0.29,111,0.088,True,77.21
MIA,2026-07-06,KXHIGHMIA-26JUL06-B91.5,no,0.657,0.48,83,0.159,True,41.7
MIA,2026-07-06,KXHIGHMIA-26JUL06-B89.5,no,0.905,0.84,47,0.055,True,7.07
MIA,2026-07-05,KXHIGHMIA-26JUL05-B93.5,yes,0.26,0.15,9,0.101,True,7.56
MIA,2026-07-05,KXHIGHMIA-26JUL05-B91.5,no,0.574,0.39,102,0.168,True,60.52
MIA,2026-07-04,KXHIGHMIA-26JUL04-B92.5,no,0.74,0.54,74,0.183,False,-41.25
MIA,2026-07-04,KXHIGHMIA-26JUL04-B88.5,yes,0.222,0.03,381,0.19,False,-12.21
MIA,2026-07-03,KXHIGHMIA-26JUL03-T95,yes,0.074,0.02,40,0.053,False,-0.86
MIA,2026-07-03,KXHIGHMIA-26JUL03-B94.5,yes,0.301,0.09,82,0.205,False,-7.86
MIA,2026-07-03,KXHIGHMIA-26JUL03-B92.5,no,0.584,0.32,76,0.249,True,50.52
MIA,2026-07-03,KXHIGHMIA-26JUL03-B90.5,no,0.817,0.77,51,0.035,False,-39.91
MIA,2026-07-02,KXHIGHMIA-26JUL02-B93.5,no,0.95,0.92,43,0.025,False,-39.79
MIA,2026-07-02,KXHIGHMIA-26JUL02-B91.5,no,0.74,0.55,72,0.173,True,31.15
MIA,2026-07-02,KXHIGHMIA-26JUL02-B87.5,yes,0.222,0.14,285,0.074,False,-42.31
MIA,2026-07-01,KXHIGHMIA-26JUL01-B94.5,yes,0.246,0.2,168,0.035,False,-35.49
MIA,2026-07-01,KXHIGHMIA-26JUL01-B92.5,no,0.573,0.34,117,0.217,False,-41.62
MIA,2026-07-01,KXHIGHMIA-26JUL01-B90.5,yes,0.236,0.18,222,0.046,False,-42.26
MIA,2026-06-30,KXHIGHMIA-26JUN30-B95.5,no,0.781,0.57,70,0.194,True,28.89
MIA,2026-06-30,KXHIGHMIA-26JUN30-B93.5,no,0.575,0.51,78,0.047,False,-41.15
MIA,2026-06-30,KXHIGHMIA-26JUN30-B91.5,yes,0.264,0.06,400,0.2,False,-25.58
MIA,2026-06-30,KXHIGHMIA-26JUN30-B89.5,yes,0.052,0.02,95,0.03,False,-2.04
MIA,2026-06-29,KXHIGHMIA-26JUN29-B93.5,no,0.592,0.31,129,0.267,False,-41.93
MIA,2026-06-29,KXHIGHMIA-26JUN29-B91.5,yes,0.318,0.18,206,0.128,False,-39.21
MIA,2026-06-29,KXHIGHMIA-26JUN29-B89.5,yes,0.079,0.02,70,0.057,False,-1.5
MIA,2026-06-28,KXHIGHMIA-26JUN28-T88,yes,0.044,0.02,9,0.022,False,-0.2
MIA,2026-06-28,KXHIGHMIA-26JUN28-B92.5,no,0.754,0.51,78,0.227,False,-41.15
MIA,2026-06-28,KXHIGHMIA-26JUN28-B88.5,yes,0.236,0.03,203,0.204,False,-6.51
MIA,2026-06-27,KXHIGHMIA-26JUN27-B94.5,yes,0.192,0.07,55,0.117,False,-4.11
MIA,2026-06-27,KXHIGHMIA-26JUN27-B92.5,no,0.581,0.33,63,0.236,False,-21.77
MIA,2026-06-27,KXHIGHMIA-26JUN27-B88.5,yes,0.064,0.03,117,0.032,False,-3.75
MIA,2026-06-26,KXHIGHMIA-26JUN26-B92.5,no,0.686,0.34,117,0.33,False,-41.62
MIA,2026-06-26,KXHIGHMIA-26JUN26-B90.5,yes,0.41,0.3,133,0.095,False,-41.86
MIA,2026-06-26,KXHIGHMIA-26JUN26-B88.5,yes,0.17,0.02,78,0.149,False,-1.67
MIA,2026-06-25,KXHIGHMIA-26JUN25-B94.5,yes,0.084,0.06,11,0.02,False,-0.71
MIA,2026-06-25,KXHIGHMIA-26JUN25-B92.5,no,0.673,0.4,100,0.256,False,-41.68
MIA,2026-06-25,KXHIGHMIA-26JUN25-B88.5,yes,0.158,0.03,109,0.126,False,-3.5
AUS,2026-08-20,KXHIGHAUS-26AUG20-T100,yes,0.434,0.02,5,0.413,False,-0.11
AUS,2026-08-20,KXHIGHAUS-26AUG20-B104.5,no,0.943,0.66,60,0.268,True,19.45
AUS,2026-08-20,KXHIGHAUS-26AUG20-B102.5,no,0.815,0.4,100,0.398,False,-41.68
AUS,2026-08-20,KXHIGHAUS-26AUG20-B100.5,yes,0.314,0.06,53,0.25,False,-3.39
AUS,2026-08-19,KXHIGHAUS-26AUG19-T100,yes,0.678,0.02,3,0.656,False,-0.07
AUS,2026-08-19,KXHIGHAUS-26AUG19-B104.5,no,0.985,0.76,52,0.212,True,11.81
AUS,2026-08-19,KXHIGHAUS-26AUG19-B102.5,no,0.919,0.37,74,0.533,False,-28.59
AUS,2026-08-19,KXHIGHAUS-26AUG19-B100.5,yes,0.225,0.12,62,0.097,False,-7.9
AUS,2026-08-18,KXHIGHAUS-26AUG18-B98.5,yes,0.323,0.03,10,0.291,False,-0.33
AUS,2026-08-18,KXHIGHAUS-26AUG18-B104.5,no,0.98,0.83,48,0.14,True,7.68
AUS,2026-08-18,KXHIGHAUS-26AUG18-B102.5,no,0.902,0.35,60,0.536,False,-21.96
AUS,2026-08-18,KXHIGHAUS-26AUG18-B100.5,yes,0.248,0.15,25,0.089,False,-3.98
AUS,2026-08-17,KXHIGHAUS-26AUG17-B98.5,yes,0.288,0.03,17,0.256,False,-0.55
AUS,2026-08-17,KXHIGHAUS-26AUG17-B104.5,no,0.952,0.8,50,0.14,False,-40.56
AUS,2026-08-17,KXHIGHAUS-26AUG17-B102.5,no,0.83,0.29,24,0.526,True,16.69
AUS,2026-08-17,KXHIGHAUS-26AUG17-B100.5,yes,0.307,0.11,54,0.19,False,-6.32
AUS,2026-08-16,KXHIGHAUS-26AUG16-B98.5,yes,0.323,0.04,15,0.28,False,-0.65
AUS,2026-08-16,KXHIGHAUS-26AUG16-B104.5,no,0.986,0.94,42,0.042,True,2.35
AUS,2026-08-16,KXHIGHAUS-26AUG16-B102.5,no,0.924,0.35,100,0.558,False,-36.6
AUS,2026-08-15,KXHIGHAUS-26AUG15-T98,yes,0.402,0.03,77,0.37,False,-2.47
AUS,2026-08-15,KXHIGHAUS-26AUG15-B98.5,yes,0.319,0.05,5,0.266,False,-0.27
AUS,2026-08-15,KXHIGHAUS-26AUG15-B102.5,no,0.934,0.45,88,0.467,False,-41.13
AUS,2026-08-15,KXHIGHAUS-26AUG15-B100.5,no,0.799,0.65,61,0.133,True,20.37
AUS,2026-08-14,KXHIGHAUS-26AUG14-B99.5,no,0.875,0.39,45,0.469,True,26.7
AUS,2026-08-14,KXHIGHAUS-26AUG14-B97.5,yes,0.275,0.22,118,0.043,True,90.62
AUS,2026-08-14,KXHIGHAUS-26AUG14-B95.5,yes,0.314,0.04,66,0.272,False,-2.82
AUS,2026-08-14,KXHIGHAUS-26AUG14-B101.5,no,0.971,0.89,43,0.074,True,4.43
AUS,2026-08-13,KXHIGHAUS-26AUG13-B99.5,yes,0.298,0.08,72,0.213,False,-6.14
AUS,2026-08-13,KXHIGHAUS-26AUG13-B103.5,no,0.959,0.89,44,0.062,True,4.53
AUS,2026-08-13,KXHIGHAUS-26AUG13-B101.5,no,0.846,0.21,16,0.624,False,-3.55
AUS,2026-08-12,KXHIGHAUS-26AUG12-T99,yes,0.517,0.04,13,0.475,False,-0.56
AUS,2026-08-12,KXHIGHAUS-26AUG12-B99.5,yes,0.293,0.12,79,0.165,False,-10.07
AUS,2026-08-12,KXHIGHAUS-26AUG12-B103.5,no,0.962,0.86,26,0.094,True,3.42
AUS,2026-08-12,KXHIGHAUS-26AUG12-B101.5,no,0.853,0.3,46,0.539,False,-14.48
AUS,2026-08-11,KXHIGHAUS-26AUG11-T97,yes,0.28,0.04,68,0.237,False,-2.91
AUS,2026-08-11,KXHIGHAUS-26AUG11-B99.5,no,0.738,0.55,72,0.171,True,31.15
AUS,2026-08-11,KXHIGHAUS-26AUG11-B97.5,yes,0.32,0.04,51,0.277,False,-2.18
AUS,2026-08-11,KXHIGHAUS-26AUG11-B101.5,no,0.889,0.51,78,0.361,False,-41.15
