city,date,ticker,side,p_model,cost,n,ev_pred,won,pnl
CHI,2026-07-11,KXHIGHCHI-26JUL11-B81.5,no,0.758,0.64,62,0.102,True,21.32
CHI,2026-07-10,KXHIGHCHI-26JUL10-T79,yes,0.433,0.03,97,0.401,False,-3.11
CHI,2026-07-10,KXHIGHCHI-26JUL10-B83.5,no,0.914,0.64,62,0.258,True,21.32
CHI,2026-07-10,KXHIGHCHI-26JUL10-B81.5,no,0.812,0.57,70,0.225,False,-41.11
CHI,2026-07-10,KXHIGHCHI-26JUL10-B79.5,yes,0.262,0.18,222,0.072,False,-42.26
CHI,2026-07-09,KXHIGHCHI-26JUL09-T84,yes,0.487,0.09,157,0.391,False,-15.04
CHI,2026-07-09,KXHIGHCHI-26JUL09-B88.5,no,0.93,0.84,47,0.081,True,7.07
CHI,2026-07-09,KXHIGHCHI-26JUL09-B86.5,no,0.834,0.56,68,0.256,False,-39.26
CHI,2026-07-08,KXHIGHCHI-26JUL08-T93,yes,0.041,0.02,1,0.02,False,-0.03
CHI,2026-07-08,KXHIGHCHI-26JUL08-T86,yes,0.163,0.03,13,0.131,False,-0.42
CHI,2026-07-08,KXHIGHCHI-26JUL08-B90.5,no,0.792,0.67,59,0.107,True,18.55
CHI,2026-07-08,KXHIGHCHI-26JUL08-B88.5,no,0.734,0.52,76,0.197,False,-40.85
CHI,2026-07-08,KXHIGHCHI-26JUL08-B86.5,yes,0.218,0.08,74,0.133,False,-6.31
CHI,2026-07-07,KXHIGHCHI-26JUL07-T81,yes,0.46,0.02,220,0.439,False,-4.71
CHI,2026-07-07,KXHIGHCHI-26JUL07-B85.5,no,0.922,0.64,62,0.266,True,21.32
CHI,2026-07-07,KXHIGHCHI-26JUL07-B83.5,no,0.823,0.61,65,0.196,False,-40.74
CHI,2026-07-07,KXHIGHCHI-26JUL07-B81.5,yes,0.259,0.15,143,0.1,False,-22.73
CHI,2026-07-06,KXHIGHCHI-26JUL06-T76,yes,0.695,0.05,131,0.642,False,-6.99
CHI,2026-07-06,KXHIGHCHI-26JUL06-B80.5,no,0.975,0.76,52,0.202,False,-40.19
CHI,2026-07-06,KXHIGHCHI-26JUL06-B78.5,no,0.914,0.49,81,0.406,True,39.89
CHI,2026-07-05,KXHIGHCHI-26JUL05-T79,no,0.162,0.11,132,0.045,False,-15.43
CHI,2026-07-05,KXHIGHCHI-26JUL05-B79.5,yes,0.114,0.08,106,0.029,False,-9.03
CHI,2026-07-04,KXHIGHCHI-26JUL04-T85,no,0.54,0.38,105,0.144,True,63.36
CHI,2026-07-04,KXHIGHCHI-26JUL04-B89.5,yes,0.078,0.04,49,0.035,False,-2.1
CHI,2026-07-04,KXHIGHCHI-26JUL04-B87.5,yes,0.177,0.06,25,0.113,False,-1.6
CHI,2026-07-03,KXHIGHCHI-26JUL03-T96,yes,0.104,0.02,2,0.083,False,-0.05
CHI,2026-07-03,KXHIGHCHI-26JUL03-T89,no,0.928,0.79,50,0.126,True,9.91
CHI,2026-07-03,KXHIGHCHI-26JUL03-B95.5,yes,0.177,0.03,25,0.145,False,-0.81
CHI,2026-07-03,KXHIGHCHI-26JUL03-B93.5,yes,0.259,0.06,5,0.195,False,-0.32
CHI,2026-07-03,KXHIGHCHI-26JUL03-B91.5,no,0.758,0.69,35,0.053,False,-24.68
CHI,2026-07-03,KXHIGHCHI-26JUL03-B89.5,no,0.855,0.57,70,0.267,True,28.89
CHI,2026-07-02,KXHIGHCHI-26JUL02-T100,yes,0.138,0.02,68,0.117,False,-1.46
CHI,2026-07-02,KXHIGHCHI-26JUL02-B99.5,yes,0.203,0.03,12,0.171,False,-0.39
CHI,2026-07-02,KXHIGHCHI-26JUL02-B97.5,yes,0.265,0.06,465,0.201,False,-29.74
CHI,2026-07-02,KXHIGHCHI-26JUL02-B95.5,no,0.778,0.43,93,0.33,False,-41.59
CHI,2026-07-02,KXHIGHCHI-26JUL02-B93.5,no,0.881,0.74,54,0.127,True,13.31
CHI,2026-07-01,KXHIGHCHI-26JUL01-T95,no,0.869,0.71,56,0.144,False,-40.57
CHI,2026-07-01,KXHIGHCHI-26JUL01-T102,yes,0.055,0.02,7,0.034,False,-0.15
CHI,2026-07-01,KXHIGHCHI-26JUL01-B99.5,yes,0.226,0.02,25,0.205,False,-0.54
CHI,2026-07-01,KXHIGHCHI-26JUL01-B97.5,yes,0.265,0.15,36,0.106,False,-5.73
CHI,2026-07-01,KXHIGHCHI-26JUL01-B95.5,no,0.802,0.45,51,0.334,True,27.16
CHI,2026-07-01,KXHIGHCHI-26JUL01-B101.5,yes,0.124,0.02,9,0.103,False,-0.2
CHI,2026-06-30,KXHIGHCHI-26JUN30-B98.5,yes,0.249,0.03,96,0.217,False,-3.08
CHI,2026-06-30,KXHIGHCHI-26JUN30-B94.5,no,0.833,0.39,81,0.426,False,-32.94
CHI,2026-06-29,KXHIGHCHI-26JUN29-T99,yes,0.146,0.02,12,0.124,False,-0.26
CHI,2026-06-29,KXHIGHCHI-26JUN29-T92,no,0.952,0.92,43,0.027,True,3.21
CHI,2026-06-29,KXHIGHCHI-26JUN29-B98.5,yes,0.208,0.02,12,0.187,False,-0.26
CHI,2026-06-29,KXHIGHCHI-26JUN29-B96.5,yes,0.266,0.05,50,0.213,False,-2.67
CHI,2026-06-29,KXHIGHCHI-26JUN29-B94.5,no,0.782,0.6,66,0.165,True,25.29
CHI,2026-06-29,KXHIGHCHI-26JUN29-B92.5,no,0.886,0.57,70,0.298,False,-41.11
CHI,2026-06-28,KXHIGHCHI-26JUN28-T89,yes,0.051,0.02,9,0.03,False,-0.2
CHI,2026-06-28,KXHIGHCHI-26JUN28-T82,yes,0.139,0.1,400,0.032,False,-42.52
CHI,2026-06-28,KXHIGHCHI-26JUN28-B88.5,yes,0.119,0.04,65,0.076,False,-2.78
CHI,2026-06-28,KXHIGHCHI-26JUN28-B86.5,yes,0.222,0.16,140,0.053,False,-23.72
CHI,2026-06-28,KXHIGHCHI-26JUN28-B84.5,no,0.735,0.46,86,0.257,True,44.94
CHI,2026-06-28,KXHIGHCHI-26JUN28-B82.5,no,0.796,0.76,52,0.024,False,-40.19
CHI,2026-06-27,KXHIGHCHI-26JUN27-T81,yes,0.087,0.02,34,0.065,False,-0.73
CHI,2026-06-27,KXHIGHCHI-26JUN27-T74,yes,0.087,0.06,137,0.023,False,-8.77
CHI,2026-06-27,KXHIGHCHI-26JUN27-B78.5,yes,0.252,0.11,143,0.135,True,126.29
CHI,2026-06-27,KXHIGHCHI-26JUN27-B76.5,no,0.748,0.5,80,0.231,True,38.6
CHI,2026-06-27,KXHIGHCHI-26JUN27-B74.5,no,0.838,0.62,64,0.202,True,23.26
CHI,2026-06-26,KXHIGHCHI-26JUN26-T70,no,0.445,0.38,105,0.049,False,-41.64
CHI,2026-06-26,KXHIGHCHI-26JUN26-B72.5,yes,0.14,0.05,364,0.086,False,-19.42
CHI,2026-06-26,KXHIGHCHI-26JUN26-B70.5,no,0.762,0.71,56,0.037,True,15.43
CHI,2026-06-25,KXHIGHCHI-26JUN25-T84,yes,0.055,0.02,14,0.034,False,-0.3
CHI,2026-06-25,KXHIGHCHI-26JUN25-T77,yes,0.131,0.02,307,0.11,False,-6.57
CHI,2026-06-25,KXHIGHCHI-26JUN25-B83.5,yes,0.124,0.03,188,0.092,False,-6.03
CHI,2026-06-25,KXHIGHCHI-26JUN25-B79.5,no,0.735,0.43,93,0.288,False,-41.59
CHI,2026-06-25,KXHIGHCHI-26JUN25-B77.5,yes,0.198,0.14,278,0.05,False,-41.27
