proxyWallet,asset,conditionId,size,avgPrice,initialValue,currentValue,cashPnl,percentPnl,totalBought,realizedPnl,percentRealizedPnl,curPrice,redeemable,mergeable,title,slug,icon,eventId,eventSlug,outcome,outcomeIndex,oppositeOutcome,oppositeAsset,endDate,negativeRisk,is_weather,resolved
0xb40e89677d59665d5188541ad860450a6e2a7cc9,72280317346669080749848273625078907848328897854319437678108386618081050974479,0x44bb2fa0afb601bd630ca2c69c5e0fb1140b9de22b8f08282f24830ca1509362,41.6295,0.031,1.2905,0.0,-1.2905,-99.9987,41.6295,0.0,-100.0,0.0,True,False,Will the highest temperature in Wellington be 15°C on July 19?,highest-temperature-in-wellington-on-july-19-2026-15c,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-wellington-on-january-18-9V6hoMZlkY2N.jpg,712458,highest-temperature-in-wellington-on-july-19-2026,Yes,0,No,15618003567015240767698499389756145411814617894679609017667295238560541846966,2026-07-19,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,1674329732931055667597776332978887077442027429992691954382852088323736592387,0xeb1f4abd40faa8f684a7c7823017250ff50ef01017d3f20bf5060a304b74652c,41.5765,0.1198,4.9809,0.0,-4.9809,-99.998,262.6399,84.0476,-100.0,0.0,True,False,Will the highest temperature in Shanghai be 37°C on July 7?,highest-temperature-in-shanghai-on-july-7-2026-37c,https://polymarket-upload.s3.us-east-2.amazonaws.com/shanghai-98a00e357b.png,668424,highest-temperature-in-shanghai-on-july-7-2026,Yes,0,No,18971453652718474865222491401896659161139990905716878801762124481965012505189,2026-07-07,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,58845329999558517109942755926958104119152144096634168341944255214588389080699,0x384a816d98479a76c6cb74c82c72e99b9964758af02109e2ab092375322b78d6,41.5741,0.4578,19.0353,0.0,-19.0353,-99.9995,228.3841,7.871,-100.0,0.0,True,False,Will the highest temperature in Dallas be between 98-99°F on July 6?,highest-temperature-in-dallas-on-july-6-2026-98-99f,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-dallas-on-december-5-m1XZuVxmKEs_.jpg,667965,highest-temperature-in-dallas-on-july-6-2026,No,1,Yes,15143619991758179129699334310262001376852243333877273904125261006500495389828,2026-07-06,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,106837982564482491986443000892961509373948923271108235547689614155450158549233,0xe04249ec47d41095aa59ef3c7ce6e17d0c874c7933d1be75d99fb8bf3fbc0674,41.25,0.26,10.725,11.7521,1.0271,9.5766,41.25,0.0,9.5766,0.2849,False,True,Will the highest temperature in Milan be 32°C on July 23?,highest-temperature-in-milan-on-july-23-2026-32c,https://polymarket-upload.s3.us-east-2.amazonaws.com/milan-dba8e5d984.jpg,727806,highest-temperature-in-milan-on-july-23-2026,Yes,0,No,33413249226496676136152398272931348866094621952938023990286699242662917400871,2026-07-23,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,111326348233171158303901373025181285366499833709996138298425191277912723695616,0x4b4c14ec6b6558d68c33cb4eac636d753d67f23675399516c53faaa3d2aa45b6,41.25,0.342,14.1091,11.3437,-2.7654,-19.6,41.25,0.0,-19.6004,0.275,False,True,Will the highest temperature in Dallas be between 98-99°F on July 23?,highest-temperature-in-dallas-on-july-23-2026-98-99f,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-dallas-on-december-5-m1XZuVxmKEs_.jpg,731110,highest-temperature-in-dallas-on-july-23-2026,Yes,0,No,38263645387846207916103692155999210837188819662035092882808206897290077207548,2026-07-23,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,103430198822698343986614212345900537147252806108606901926551025138362758240601,0xb404dfca5bf61b824b9540553810bbb753b8195cc9baa7e6c16b9794ed73eb1a,41.0,0.556,22.7999,23.985,1.185,5.1973,41.0,0.0,5.1974,0.585,False,True,Will the highest temperature in Denver be between 86-87°F on July 23?,highest-temperature-in-denver-on-july-23-2026-86-87f,https://polymarket-upload.s3.us-east-2.amazonaws.com/denver-c2951e9cad.jpg,731115,highest-temperature-in-denver-on-july-23-2026,No,1,Yes,49064355832646387888719185521185842053727301560599196711185403575667357838734,2026-07-23,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,45131873997857785622845802632449791497369518619484219279673511478041582584937,0x5b0cdafa46db44406d99d28cf22c1f1c908061f536d71fbac4579aa73587d360,40.6122,0.5124,20.8122,24.1642,3.3519,16.1054,40.6122,0.0,16.1057,0.595,False,True,Will the highest temperature in Austin be between 98-99°F on July 23?,highest-temperature-in-austin-on-july-23-2026-98-99f,https://polymarket-upload.s3.us-east-2.amazonaws.com/austin-b18a80e4a0.jpg,731114,highest-temperature-in-austin-on-july-23-2026,No,1,Yes,89342613540191248582667685901533506136600479014947714400226435602053204526808,2026-07-23,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,44971448127715145374487584544960544509810034399079752949013317837915608824096,0xe259901e8f2d46cb4149dd5d5f0a466ceb97a65274dd0d176c9129b82854fab1,40.54,0.6846,27.7547,23.3104,-4.4443,-16.0127,40.54,0.0,-16.0128,0.575,False,True,Will the highest temperature in Houston be between 90-91°F on July 23?,highest-temperature-in-houston-on-july-23-2026-90-91f,https://polymarket-upload.s3.us-east-2.amazonaws.com/houston-ef6084a9ac.jpg,731116,highest-temperature-in-houston-on-july-23-2026,No,1,Yes,52524679111732634446235230799140009822071087100814678339397269785534427750796,2026-07-23,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,56737090007005042963990292134952281478028164747284794362750638408123126859114,0x3f7758598e34c68e02103decf9c61f270ac4c1b101a955df73a4f89055f9fd65,40.4973,0.3654,14.8001,0.1417,-14.6584,-99.0419,40.4973,0.0,-99.0425,0.0035,False,True,Will the highest temperature in Mexico City be 27°C on July 22?,highest-temperature-in-mexico-city-on-july-22-2026-27c,https://polymarket-upload.s3.us-east-2.amazonaws.com/mexico-city-e64e24d13b.jpg,727284,highest-temperature-in-mexico-city-on-july-22-2026,No,1,Yes,39669156035066400281355734114475043932623594019260707795792389930298570695971,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,14143804955580186657349826720513674963731697076745533857178846787593186673133,0x0c8a7962df17202cb081d793ecc19fb04e0c1e3e52448aafcb81bc71859b4177,40.0,0.011,0.4399,0.0,-0.4399,-99.9772,40.0,0.0,-100.0,0.0,True,False,Will the highest temperature in Seoul be 30°C on July 21?,highest-temperature-in-seoul-on-july-21-2026-30c,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-seoul-on-december-6-WzqtMeHg43n4.jpg,720227,highest-temperature-in-seoul-on-july-21-2026,Yes,0,No,54571771652896384132352484144051611333762551330947996154629841208991050851836,2026-07-21,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,27361981927035217536992676705784317145719206339295070431158586097103760394084,0x521062c685cf566154e914264e96071ae9f4e6eb24449d07ca6eb959c6bb02fd,39.9815,0.62,24.7915,25.1883,0.3967,1.6001,39.9815,0.0,1.6003,0.63,False,True,Will the highest temperature in Miami be between 90-91°F on July 23?,highest-temperature-in-miami-on-july-23-2026-90-91f,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-miami-on-december-5-fjW5d7xet1Aq.jpg,731112,highest-temperature-in-miami-on-july-23-2026,No,1,Yes,66419355667488785857044722673234284819356578508437463254352128905015001030776,2026-07-23,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,50272614984083904767824615725629236114640982649886904946050104309988143927972,0x29cbc64301aa17a87751226fb3bf1817c1643fe791791897859fbf7507304d8e,39.6969,0.1697,6.7381,0.0198,-6.7183,-99.7058,39.6969,0.0,-99.7061,0.0005,False,True,Will the highest temperature in London be 23°C on July 22?,highest-temperature-in-london-on-july-22-2026-23c,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,723997,highest-temperature-in-london-on-july-22-2026,Yes,0,No,106706497379509201406270889067995733533009502745683239375341708287283133634877,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,100083156735333395444551148845428324635310484570500275053474060784001345631810,0x206c637235fb8142c553ac8e9f4653f12cd356799b11d2467b3e737577cabef2,39.2346,0.1285,5.0446,6.0813,1.0366,20.5485,39.2346,0.0,20.5497,0.155,False,True,Will the highest temperature in Panama City be 27°C on July 23?,highest-temperature-in-panama-city-on-july-23-2026-27c,https://polymarket-upload.s3.us-east-2.amazonaws.com/panama-city-563f6ab7e6.jpg,731120,highest-temperature-in-panama-city-on-july-23-2026,Yes,0,No,38929379184730367093799315520977146504189959721262149787955464351400789368575,2026-07-23,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,1932837222869987029296423762387663368554810049877266314850280574656203790458,0x98722bfc2c9df08bf7f8cdf9ed04c2d66369a2655adb7c23557e8d2da045b0f0,38.92,0.867,33.7436,31.097,-2.6466,-7.8432,38.92,0.0,-7.8433,0.799,False,False,Will the highest temperature in Guangzhou be 37°C on July 23?,highest-temperature-in-guangzhou-on-july-23-2026-37c,https://polymarket-upload.s3.us-east-2.amazonaws.com/guangzhou-432bb47dad.jpg,727822,highest-temperature-in-guangzhou-on-july-23-2026,No,1,Yes,93541770252557460612966595721211152784985269317757369007397029513308446049087,2026-07-23,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,114382144432333145096750392989647445871005888677552838895480781209510394046695,0x5142d3f770b52314fd5505ea3467fbd50e79a4f9b4ff70265b6b96e33748bb5b,38.89,0.8571,33.3341,32.6676,-0.6665,-1.9994,38.89,0.0,-1.9996,0.84,False,True,Will the highest temperature in Amsterdam be 21°C on July 23?,highest-temperature-in-amsterdam-on-july-23-2026-21c,https://polymarket-upload.s3.us-east-2.amazonaws.com/amsterdam-02ab78335a.jpg,727818,highest-temperature-in-amsterdam-on-july-23-2026,No,1,Yes,23250170748795358704589829786573169100788176003641739181809108050655067303145,2026-07-23,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,1070394855333624873004062753582328487837924344344608100022243075606188188510,0x6d67bff9ed0e0d509a26333f4a09bf1bec81465e76c53c45418a3685f3d448d1,38.5128,0.2664,10.2632,10.9723,0.709,6.9081,38.5128,0.0,6.9082,0.2849,False,True,Will the highest temperature in Denver be between 88-89°F on July 23?,highest-temperature-in-denver-on-july-23-2026-88-89f,https://polymarket-upload.s3.us-east-2.amazonaws.com/denver-c2951e9cad.jpg,731115,highest-temperature-in-denver-on-july-23-2026,Yes,0,No,51615431741654033304460374814614022950101261305539798546768262136148476098904,2026-07-23,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,42112284700042152427980164817528310644965832297314580910958912493603119902973,0x6a0b69118c8341b404406591e69b1bfd97ad0846b0c4217f4da778906443502e,38.3582,0.1651,6.333,0.0,-6.333,-99.9988,241.12,67.9043,-100.0,0.0,True,False,Will the highest temperature in Shenzhen be 30°C on July 7?,highest-temperature-in-shenzhen-on-july-7-2026-30c,https://polymarket-upload.s3.us-east-2.amazonaws.com/shenzhen-cf834873c6.jpg,668434,highest-temperature-in-shenzhen-on-july-7-2026,Yes,0,No,57519407261571750091406568448489332787376846598626060703263230029023864955303,2026-07-07,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,50171425805410371171948756485032085270928330599151012106662453197819213304003,0xc13518bd4a11e16ead5e26c9311b162c48ede20a6695257b48f800dd6d4e49f8,37.9247,0.2967,11.2547,11.567,0.3122,2.7739,37.9247,0.0,2.7748,0.305,False,True,Will the highest temperature in Beijing be 30°C on July 23?,highest-temperature-in-beijing-on-july-23-2026-30c,https://polymarket-upload.s3.us-east-2.amazonaws.com/beijing-5f83769b5a.jpg,727811,highest-temperature-in-beijing-on-july-23-2026,Yes,0,No,85707354903122845309847008964420979182936127197042229421909875990371689823123,2026-07-23,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,8748811260925700502964682922981622813090810028959642078643949101605079235226,0x12e973ad4e4b28094e0b181d6b2c26e6196b447ce41f593895c229f9d32fa946,37.5,0.8666,32.4999,34.5,2.0,6.1538,37.5,0.0,6.1539,0.92,False,True,Will the highest temperature in Istanbul be 26°C on July 23?,highest-temperature-in-istanbul-on-july-23-2026-26c,https://polymarket-upload.s3.us-east-2.amazonaws.com/istanbul-dc72177e0c.jpg,727816,highest-temperature-in-istanbul-on-july-23-2026,No,1,Yes,58840834147674264830654611752411838008808524406750523643988712180405983399524,2026-07-23,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,90194095744241869593500134264147868848996022891411685755357889457878876809613,0x677f91894eb3c9c1bd4ac0ca2fed020d0cd3a15b72e185c45da5a156bfa5fa65,37.4957,0.6027,22.6001,21.1813,-1.4188,-6.2778,37.4957,0.0,-6.2781,0.5649,False,True,Will the highest temperature in Moscow be 22°C on July 23?,highest-temperature-in-moscow-on-july-23-2026-22c,https://polymarket-upload.s3.us-east-2.amazonaws.com/moscow-4addd6349b.jpg,727815,highest-temperature-in-moscow-on-july-23-2026,No,1,Yes,39487339457574160003819652221594010970384309811606492997575963947112911744563,2026-07-23,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,101635654079327300461388080264542956526426871299762458212806110934100540668599,0x521a6df9186c0a4aed88a1a37ea089781bed8fda0a1d8ac5ccf3f448c6612ca9,37.43,0.9141,34.2178,37.3738,3.1559,9.2229,37.43,0.0,9.2231,0.9985,False,True,Will the highest temperature in Dallas be between 110-111°F on July 22?,highest-temperature-in-dallas-on-july-22-2026-110-111f,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-dallas-on-december-5-m1XZuVxmKEs_.jpg,727275,highest-temperature-in-dallas-on-july-22-2026,No,1,Yes,97125087439227766488193951407624050083729597424434473765710858399726553461098,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,56547907244595057610173226906983506373492804297476416239672038728147163458762,0x9ecfe3c43bd3102e391b91a8d24afa770f19ab919673d6a345358d1dad805ee4,37.28,0.91,33.9248,34.1112,0.1863,0.5491,37.28,0.0,0.5494,0.915,False,True,Will the highest temperature in Los Angeles be between 84-85°F on July 23?,highest-temperature-in-los-angeles-on-july-23-2026-84-85f,https://polymarket-upload.s3.us-east-2.amazonaws.com/los-angeles-cdae9380c7.jpg,731117,highest-temperature-in-los-angeles-on-july-23-2026,No,1,Yes,94207390568672117230402120281520640243012767428868417510813662218872972887630,2026-07-23,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,82671804487105491497719934789646241755903339505457952843791492577624644134443,0xac51089920fdc2da30cfb1bbbfa65fc84b05889109e38004ae59bea40eb8aeea,37.24,0.9165,34.1307,37.2213,3.0905,9.0548,37.24,0.0,9.0548,0.9995,False,True,Will the highest temperature in Toronto be 19°C on July 22?,highest-temperature-in-toronto-on-july-22-2026-19c,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-toronto-on-december-6-ZHBngGPj9GGd.jpg,727265,highest-temperature-in-toronto-on-july-22-2026,No,1,Yes,100387458681597741981203287247514923594466885932887674454779607757686474968027,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,75478545954341308943969333359354965183882940164933991320638180168866191873493,0xccc7b9f7c587e851b1f6b2dbcfd800d1e4e268efd9a972c0a0bed3f2dd12c6bf,37.1906,0.8668,32.24,30.4963,-1.7437,-5.4084,37.1906,0.0,-5.4087,0.82,False,True,Will the highest temperature in Dallas be between 102-103°F on July 23?,highest-temperature-in-dallas-on-july-23-2026-102-103f,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-dallas-on-december-5-m1XZuVxmKEs_.jpg,731110,highest-temperature-in-dallas-on-july-23-2026,No,1,Yes,5476898002862066529664736653618388944450829067108370826283588208040849094042,2026-07-23,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,90457618668178295561017308533162252078031979844986541997408049709736686209087,0xfcb2b2a15448682341ec5685813bd31787346c0709045b652f94b8ef41f47f23,36.77,0.9159,33.6783,33.6445,-0.0338,-0.1003,36.77,0.0,-0.1005,0.915,False,True,Will the highest temperature in Beijing be 27°C on July 23?,highest-temperature-in-beijing-on-july-23-2026-27c,https://polymarket-upload.s3.us-east-2.amazonaws.com/beijing-5f83769b5a.jpg,727811,highest-temperature-in-beijing-on-july-23-2026,No,1,Yes,21105701447953732612337735243071113495475383866112297665872627699805582980341,2026-07-23,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,72552284262450283122403601371267298920386031013681555039573237990319438277155,0xc10529d2812e23adf5b9b9850fb6755bb7b9abddd59ec3ccc7dab5c914dbc7cc,36.7538,0.0579,2.1297,0.0,-2.1297,-99.9965,36.7538,0.0,-100.0,0.0,True,False,Will the highest temperature in Taipei be 38°C on June 19?,highest-temperature-in-taipei-on-june-19-2026-38c,https://polymarket-upload.s3.us-east-2.amazonaws.com/taipei-06ae1cc294.jpg,603549,highest-temperature-in-taipei-on-june-19-2026,Yes,0,No,55426006073793809693279160472963864793704185090510583950750342416146596594170,2026-06-19,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,91370601711775004156631118670078166698000149253045188201416538125437513292577,0xba92e55e7da992d31247ea11002b0a88cfb6215381a47be9dbfcee27c73c6882,36.6065,0.0851,3.1161,2.5624,-0.5537,-17.7685,36.6065,0.0,-17.7709,0.07,False,True,Will the highest temperature in Singapore be 32°C on July 23?,highest-temperature-in-singapore-on-july-23-2026-32c,https://polymarket-upload.s3.us-east-2.amazonaws.com/singapore-4b057edc68.jpg,727805,highest-temperature-in-singapore-on-july-23-2026,Yes,0,No,92324275815401718664199728124042118661989602312778543043040080333481625963419,2026-07-23,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,59778436363850758239120923706196998207802436397547762641804915725598964751130,0x8de340f075224a95630b3e33359be81e74959cc7202a0a72f3827a293b8c25f7,36.2863,0.6189,22.4606,23.7675,1.3068,5.8181,36.2863,0.0,5.8183,0.655,False,True,Will the highest temperature in Madrid be 38°C on July 23?,highest-temperature-in-madrid-on-july-23-2026-38c,https://polymarket-upload.s3.us-east-2.amazonaws.com/madrid-84bf84053b.jpg,727807,highest-temperature-in-madrid-on-july-23-2026,Yes,0,No,17719925723687929135842967134210685487660085072798519162363080288186453772486,2026-07-23,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,23670623407257963790310512097315989323135153764621188658241188026457230637156,0xe462471c6755deabfac55e728cbb2f5e784dca6f888bf3594555c5bcf62a045e,36.27,0.031,1.1243,0.0,-1.1243,-99.9937,36.27,0.0,-100.0,0.0,True,False,Will the highest temperature in New York City be between 84-85°F on June 30?,highest-temperature-in-nyc-on-june-30-2026-84-85f,https://polymarket-upload.s3.us-east-2.amazonaws.com/test-nyc-weather-pciture-cgUEW73XBkei.jpg,646276,highest-temperature-in-nyc-on-june-30-2026,Yes,0,No,33723707703079086557731823970015458585900653756288308184794580433871470349497,2026-06-30,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,38753399629315079986654560375482798964391101398135321810224192800888051625180,0x00eb04cdf47cb9d6d03cd2ef1eacc39bf33151eb05d285a4fa4c68062ee99e25,36.24,0.9437,34.2,36.2218,2.0217,5.9113,36.24,0.0,5.9115,0.9995,False,True,Will the highest temperature in Buenos Aires be 16°C on July 22?,highest-temperature-in-buenos-aires-on-july-22-2026-16c,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-highest-temperature-in-buenos-aires-be-32-c-or-higher-on-december-6-etNh-JFGhdrt.jpg,727264,highest-temperature-in-buenos-aires-on-july-22-2026,No,1,Yes,8667068930229834583462069628295560962990388570332150292668630292143422462023,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,45578440884196278633612564141543049535796277173727692488132202610974256803713,0x8eb0a90cb945faef031d941a83c3d981373f580c63bb95fecd7a6aef8f5cd0a8,35.97,0.7852,28.2468,28.2364,-0.0104,-0.0368,35.97,0.0,-0.0371,0.785,False,True,Will the highest temperature in Lucknow be 31°C on July 23?,highest-temperature-in-lucknow-on-july-23-2026-31c,https://polymarket-upload.s3.us-east-2.amazonaws.com/lucknow-0163e1bfc4.jpg,727978,highest-temperature-in-lucknow-on-july-23-2026,No,1,Yes,97770024069736216824599942212688132306974736882245334545944249099620235722738,2026-07-23,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,53605812454830618169320617857232331600111976754728926735593959787787454147834,0x3a6d3a53c50b23cf3bdc5e1aaa327593d5c5036f88b498b8082d3cedfed5a3b9,35.8638,0.1958,7.0238,8.9659,1.942,27.6487,35.8638,0.0,27.6498,0.25,False,True,Will the highest temperature in Houston be between 88-89°F on July 23?,highest-temperature-in-houston-on-july-23-2026-88-89f,https://polymarket-upload.s3.us-east-2.amazonaws.com/houston-ef6084a9ac.jpg,731116,highest-temperature-in-houston-on-july-23-2026,Yes,0,No,55490000492976163243016614284447049022003166775216020735132366513899974235093,2026-07-23,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,5642971520196961200500359078701883855889724304539249838753016916501594875259,0x955bd578d6d2ea1a012e5d1512f7b842d7c88f2ae7c752ac50b84c660d5b68d9,35.3635,0.1552,5.4885,0.0,-5.4885,-99.9989,242.8434,49.1634,-100.0,0.0,True,False,Will the highest temperature in Tel Aviv be 30°C on July 7?,highest-temperature-in-tel-aviv-on-july-7-2026-30c,https://polymarket-upload.s3.us-east-2.amazonaws.com/tel-aviv-8a93e4dc2b.jpg,668421,highest-temperature-in-tel-aviv-on-july-7-2026,Yes,0,No,104066880401494684112642827586008592710826844719312871495421580632697153360600,2026-07-07,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,63787466376586247670903870408108085674066774088595804559687885001384408755505,0x7a3a449b8b7da3c3229dd5fbcfbfebeccf35de1c097b9874e1fc7e2105d2adbb,34.67,0.944,32.7293,34.6526,1.9232,5.876,34.67,0.0,5.8762,0.9995,False,False,Will the highest temperature in Toronto be 24°C on July 22?,highest-temperature-in-toronto-on-july-22-2026-24c,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-toronto-on-december-6-ZHBngGPj9GGd.jpg,727265,highest-temperature-in-toronto-on-july-22-2026,No,1,Yes,63286616909185035264923909740492832998841085472380057943671779401997768144272,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,32725024742470568127821571629050020658435831376796746294634567049848829929461,0xf3626e342aea1ac6e2c0da26869cfb1b978ba6617cc5755a2161d4e7827ca255,34.6599,0.0985,3.4159,0.0173,-3.3986,-99.492,34.6599,0.0,-99.4935,0.0005,False,True,Will the highest temperature in Denver be between 88-89°F on July 22?,highest-temperature-in-denver-on-july-22-2026-88-89f,https://polymarket-upload.s3.us-east-2.amazonaws.com/denver-c2951e9cad.jpg,727280,highest-temperature-in-denver-on-july-22-2026,Yes,0,No,58689337379856627059546918840446178011649356043938364923504902754082706109181,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,54364548508918523368328273386118251529838025074309771772465457147488646717156,0xde0095dae0824b19edfeb7ddd76a9eb840a2e4c331c9c135bf68cfe7695006f9,34.3592,0.4514,15.5113,19.2412,3.7298,24.0456,34.3592,0.0,24.046,0.56,False,True,Will the highest temperature in Busan be 33°C on July 23?,highest-temperature-in-busan-on-july-23-2026-33c,https://polymarket-upload.s3.us-east-2.amazonaws.com/busan-ac26e40e59.jpg,727817,highest-temperature-in-busan-on-july-23-2026,No,1,Yes,87538628750509407554125411254727647946397320235585593384275578622169192063110,2026-07-23,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,25126716694572559985057434304411419529246345130810899849182960630527543649502,0xedf30f8432b1083e3a8c27a9094d1ea6366c23db2b92af318e9c7927cc779b20,34.27,0.034,1.1651,0.0,-1.1651,-99.9931,34.27,0.0,-100.0,0.0,True,False,Will the highest temperature in Miami be between 86-87°F on July 5?,highest-temperature-in-miami-on-july-5-2026-86-87f,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-miami-on-december-5-fjW5d7xet1Aq.jpg,664386,highest-temperature-in-miami-on-july-5-2026,Yes,0,No,40208003625720774048705992320563266165722408064120289065092852791252502574807,2026-07-05,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,90704497602802566138977473691594506520271386712574669910928205401081897322329,0x98a031949dda8dc9e2113ae809931173b7494a96bd15d912e4bec23ed6ccdfcb,33.8596,0.3103,10.5095,14.0517,3.5421,33.7034,33.8596,0.0,33.7035,0.415,False,True,Will the highest temperature in Shanghai be 35°C on July 23?,highest-temperature-in-shanghai-on-july-23-2026-35c,https://polymarket-upload.s3.us-east-2.amazonaws.com/shanghai-98a00e357b.png,727804,highest-temperature-in-shanghai-on-july-23-2026,Yes,0,No,107405362089953489597530492558238555817072217440571986553131730343519476156441,2026-07-23,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,11002108372698063917795059839761222394306530294071196153090258154471118840942,0x76622e2632bb7dff6f1a45195c5cca0e70e288a2fe8c1f7a63fdbcd7c1bb7c46,33.7981,0.7856,26.5541,28.0524,1.4982,5.642,33.7981,0.0,5.6422,0.83,False,True,Will the highest temperature in Panama City be 30°C on July 23?,highest-temperature-in-panama-city-on-july-23-2026-30c,https://polymarket-upload.s3.us-east-2.amazonaws.com/panama-city-563f6ab7e6.jpg,731120,highest-temperature-in-panama-city-on-july-23-2026,No,1,Yes,78697135722783105481016238758813831999066008072840908125409923717563126183273,2026-07-23,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,114822110095339138293242443187238803702261271465518295678805946899905102102570,0x017a9b2004140059d59cef895ae675508894de5fd9011f5b93c1c9457c3ac25c,33.3752,0.3497,11.6718,11.3475,-0.3243,-2.7784,33.3752,0.0,-2.7786,0.34,False,True,Will the highest temperature in Chongqing be 39°C on July 23?,highest-temperature-in-chongqing-on-july-23-2026-39c,https://polymarket-upload.s3.us-east-2.amazonaws.com/chongqing-9d6184ad07.png,727810,highest-temperature-in-chongqing-on-july-23-2026,Yes,0,No,108493424783440203229029141846986821546681010780202913394109349783337319186295,2026-07-23,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,115145642108960184588428676479136311762507355261403854748855574523192298468836,0x871348bfa6a791045a811fb1515730592dff966837a8dc9b88020b8aabf5654b,33.3563,0.4534,15.1251,0.0,-15.1251,-99.9996,170.0828,6.3657,-100.0,0.0,True,False,Will the highest temperature in Seattle be between 82-83°F on July 6?,highest-temperature-in-seattle-on-july-6-2026-82-83f,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-seattle-on-december-5-mjogoGN44OY4.jpg,667963,highest-temperature-in-seattle-on-july-6-2026,Yes,0,No,61997130688643615174691903749285444307444729866397234840442689029269810005171,2026-07-06,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,84061167692667706938530455473313292561650671905871553203161256467176400200069,0xe2d67dd5efa54123bc8c6a5c1a8c79f72de28b08f2eeaf9d8d189d433c3f20a7,33.21,0.44,14.6124,15.1105,0.498,3.408,33.21,0.0,3.4087,0.455,False,True,Will the highest temperature in Chicago be between 78-79°F on July 23?,highest-temperature-in-chicago-on-july-23-2026-78-79f,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-chicago-on-december-5-IoEGq9msnWg6.jpg,731113,highest-temperature-in-chicago-on-july-23-2026,Yes,0,No,97961939582783607603115725252098740685738366451399063951871954277059183027490,2026-07-23,True,True,False
