series,ticker,zone,side,ask,secs_left,won,profit,prior_filter
KXBTC15M,KXBTC15M-26AUG031015-15,80-84c,no,80,600,True,8.14,False
KXBTC15M,KXBTC15M-26AUG031015-15,75-79c,no,79,540,True,8.65,False
KXBTC15M,KXBTC15M-26AUG031015-15,85-89c,no,86,480,True,5.3,False
KXBTC15M,KXBTC15M-26AUG031000-00,75-79c,yes,75,540,True,10.85,False
KXBTC15M,KXBTC15M-26AUG031000-00,90-95c,yes,91,480,True,3.22,False
KXBTC15M,KXBTC15M-26AUG030945-45,85-89c,yes,86,480,True,5.3,False
KXBTC15M,KXBTC15M-26AUG030945-45,75-79c,yes,79,360,True,8.65,False
KXBTC15M,KXBTC15M-26AUG030945-45,90-95c,yes,91,300,True,3.22,False
KXBTC15M,KXBTC15M-26AUG030630-30,75-79c,yes,79,420,False,-35,False
KXBTC15M,KXBTC15M-26AUG030630-30,90-95c,yes,92,360,False,-35,False
KXBTC15M,KXBTC15M-26AUG030545-45,80-84c,yes,84,300,True,6.2,False
KXBTC15M,KXBTC15M-26AUG030545-45,85-89c,yes,89,240,True,4.02,False
KXBTC15M,KXBTC15M-26AUG030545-45,90-95c,yes,94,180,True,2.08,False
KXBTC15M,KXBTC15M-26AUG030530-30,90-95c,yes,94,540,True,2.08,False
KXBTC15M,KXBTC15M-26AUG030515-15,80-84c,yes,81,480,True,7.64,False
KXBTC15M,KXBTC15M-26AUG030515-15,75-79c,yes,79,420,True,8.65,False
KXBTC15M,KXBTC15M-26AUG030515-15,85-89c,yes,89,240,True,4.02,False
KXBTC15M,KXBTC15M-26AUG030515-15,90-95c,yes,93,180,True,2.45,False
KXBTC15M,KXBTC15M-26AUG030500-00,80-84c,yes,80,420,True,8.14,False
KXBTC15M,KXBTC15M-26AUG030500-00,90-95c,yes,94,360,True,2.08,False
KXBTC15M,KXBTC15M-26AUG030445-45,85-89c,yes,88,480,True,4.44,False
KXBTC15M,KXBTC15M-26AUG030445-45,75-79c,yes,77,420,True,9.72,False
KXBTC15M,KXBTC15M-26AUG030445-45,90-95c,yes,95,240,True,1.71,False
KXBTC15M,KXBTC15M-26AUG030430-30,85-89c,no,88,600,True,4.44,False
KXBTC15M,KXBTC15M-26AUG030430-30,90-95c,no,90,540,True,3.62,False
KXBTC15M,KXBTC15M-26AUG030415-15,90-95c,no,90,360,True,3.62,False
KXBTC15M,KXBTC15M-26AUG030400-00,75-79c,no,78,360,True,9.18,False
KXBTC15M,KXBTC15M-26AUG030400-00,90-95c,no,95,180,True,1.71,False
KXBTC15M,KXBTC15M-26AUG030330-30,80-84c,yes,83,180,True,6.67,False
KXBTC15M,KXBTC15M-26AUG030315-15,80-84c,yes,80,420,True,8.14,False
KXBTC15M,KXBTC15M-26AUG030315-15,85-89c,yes,86,360,True,5.3,False
KXBTC15M,KXBTC15M-26AUG030315-15,90-95c,yes,94,180,True,2.08,False
KXBTC15M,KXBTC15M-26AUG030215-15,75-79c,yes,75,480,True,10.85,False
KXBTC15M,KXBTC15M-26AUG030215-15,80-84c,yes,82,360,True,7.15,False
KXBTC15M,KXBTC15M-26AUG030215-15,85-89c,yes,88,300,True,4.44,False
KXBTC15M,KXBTC15M-26AUG030200-00,75-79c,yes,76,600,True,10.28,False
KXBTC15M,KXBTC15M-26AUG030200-00,80-84c,yes,81,240,True,7.64,False
KXBTC15M,KXBTC15M-26AUG030145-45,75-79c,no,77,600,True,9.72,False
KXBTC15M,KXBTC15M-26AUG030145-45,85-89c,no,86,540,True,5.3,False
KXBTC15M,KXBTC15M-26AUG030145-45,80-84c,no,84,480,True,6.2,False
KXBTC15M,KXBTC15M-26AUG030130-30,75-79c,no,79,480,True,8.65,False
KXBTC15M,KXBTC15M-26AUG030130-30,90-95c,no,90,420,True,3.62,False
KXBTC15M,KXBTC15M-26AUG030130-30,80-84c,no,83,300,True,6.67,False
KXBTC15M,KXBTC15M-26AUG030115-15,75-79c,yes,77,360,True,9.72,False
KXBTC15M,KXBTC15M-26AUG030115-15,85-89c,yes,87,300,True,4.86,False
KXBTC15M,KXBTC15M-26AUG030115-15,90-95c,yes,91,240,True,3.22,False
KXBTC15M,KXBTC15M-26AUG030100-00,75-79c,no,79,600,True,8.65,False
KXBTC15M,KXBTC15M-26AUG030100-00,80-84c,no,81,540,True,7.64,False
KXBTC15M,KXBTC15M-26AUG030100-00,90-95c,no,92,480,True,2.83,False
KXBTC15M,KXBTC15M-26AUG030045-45,85-89c,yes,87,300,False,-35,False
KXBTC15M,KXBTC15M-26AUG030045-45,90-95c,yes,92,240,False,-35,False
KXBTC15M,KXBTC15M-26AUG030030-30,80-84c,yes,82,600,True,7.15,False
KXBTC15M,KXBTC15M-26AUG030030-30,90-95c,yes,92,540,True,2.83,False
KXBTC15M,KXBTC15M-26AUG030015-15,80-84c,yes,82,600,False,-35,False
KXBTC15M,KXBTC15M-26AUG030015-15,75-79c,yes,78,540,False,-35,False
KXBTC15M,KXBTC15M-26AUG030015-15,90-95c,no,91,240,True,3.22,False
KXBTC15M,KXBTC15M-26AUG030000-00,85-89c,no,87,600,True,4.86,False
KXBTC15M,KXBTC15M-26AUG030000-00,90-95c,no,90,540,True,3.62,False
KXBTC15M,KXBTC15M-26AUG021945-45,75-79c,yes,77,480,False,-35,False
KXBTC15M,KXBTC15M-26AUG021945-45,80-84c,yes,82,360,False,-35,False
KXBTC15M,KXBTC15M-26AUG021945-45,90-95c,no,90,240,True,3.62,False
KXBTC15M,KXBTC15M-26AUG021915-15,80-84c,no,82,540,True,7.15,False
KXBTC15M,KXBTC15M-26AUG021915-15,75-79c,no,79,480,True,8.65,False
KXBTC15M,KXBTC15M-26AUG021915-15,90-95c,no,90,420,True,3.62,False
KXBTC15M,KXBTC15M-26AUG021915-15,85-89c,no,89,300,True,4.02,False
KXBTC15M,KXBTC15M-26AUG021900-00,75-79c,no,76,480,True,10.28,False
KXBTC15M,KXBTC15M-26AUG021900-00,85-89c,no,87,360,True,4.86,False
KXBTC15M,KXBTC15M-26AUG021900-00,90-95c,no,94,300,True,2.08,False
KXBTC15M,KXBTC15M-26AUG021845-45,90-95c,no,92,600,True,2.83,False
KXBTC15M,KXBTC15M-26AUG021830-30,85-89c,no,85,300,True,5.74,False
KXBTC15M,KXBTC15M-26AUG021415-15,75-79c,no,77,480,False,-35,False
KXBTC15M,KXBTC15M-26AUG021415-15,85-89c,no,86,300,False,-35,False
KXBTC15M,KXBTC15M-26AUG021415-15,80-84c,no,82,240,False,-35,False
KXBTC15M,KXBTC15M-26AUG020845-45,80-84c,no,82,420,True,7.15,False
KXBTC15M,KXBTC15M-26AUG020845-45,90-95c,no,94,360,True,2.08,False
KXBTC15M,KXBTC15M-26AUG020830-30,80-84c,yes,80,480,True,8.14,False
KXBTC15M,KXBTC15M-26AUG020830-30,90-95c,yes,92,420,True,2.83,False
KXBTC15M,KXBTC15M-26AUG020730-30,80-84c,yes,83,540,True,6.67,False
KXBTC15M,KXBTC15M-26AUG020730-30,85-89c,yes,88,240,True,4.44,False
KXBTC15M,KXBTC15M-26AUG020715-15,80-84c,no,81,600,True,7.64,False
KXBTC15M,KXBTC15M-26AUG020715-15,75-79c,no,78,360,True,9.18,False
KXBTC15M,KXBTC15M-26AUG020645-45,90-95c,yes,91,600,True,3.22,False
KXBTC15M,KXBTC15M-26AUG020630-30,90-95c,yes,93,600,False,-35,False
KXBTC15M,KXBTC15M-26AUG020630-30,80-84c,yes,80,540,False,-35,False
KXBTC15M,KXBTC15M-26AUG020615-15,85-89c,no,85,600,True,5.74,False
KXBTC15M,KXBTC15M-26AUG020615-15,90-95c,no,92,360,True,2.83,False
KXBTC15M,KXBTC15M-26AUG020600-00,75-79c,no,75,480,True,10.85,False
KXBTC15M,KXBTC15M-26AUG020545-45,90-95c,yes,93,600,True,2.45,False
KXBTC15M,KXBTC15M-26AUG020530-30,85-89c,yes,89,300,False,-35,False
KXBTC15M,KXBTC15M-26AUG020415-15,75-79c,yes,78,360,True,9.18,False
KXBTC15M,KXBTC15M-26AUG020415-15,90-95c,yes,92,300,True,2.83,False
KXBTC15M,KXBTC15M-26AUG020400-00,90-95c,no,91,600,True,3.22,False
KXBTC15M,KXBTC15M-26AUG020345-45,85-89c,yes,86,420,True,5.3,False
KXBTC15M,KXBTC15M-26AUG020345-45,90-95c,yes,94,360,True,2.08,False
KXBTC15M,KXBTC15M-26AUG020015-15,90-95c,yes,93,600,True,2.45,False
KXBTC15M,KXBTC15M-26AUG020000-00,85-89c,no,88,540,True,4.44,False
KXBTC15M,KXBTC15M-26AUG020000-00,90-95c,no,91,480,True,3.22,False
KXBTC15M,KXBTC15M-26AUG012100-00,80-84c,no,80,600,True,8.14,False
