series,ticker,side,ask,bucket,secs_left,prior_stuck,won,profit
KXBNB15M,KXBNB15M-26JUN152100-00,no,83,80-85c,600,"51,52,56,65",True,8.57
KXBNB15M,KXBNB15M-26JUN152030-30,no,69,65-69c,540,"43,55,62,55",True,18.8
KXBNB15M,KXBNB15M-26JUN151915-15,yes,75,75-79c,600,"54,45,56,60",True,13.95
KXBNB15M,KXBNB15M-26JUN151830-30,no,83,80-85c,540,"58,43,52,64",True,8.57
KXBNB15M,KXBNB15M-26JUN151800-00,no,75,75-79c,600,"49,50,58,65",True,13.95
KXBNB15M,KXBNB15M-26JUN151715-15,no,82,80-85c,600,"59,62,57,63",True,9.19
KXBNB15M,KXBNB15M-26JUN151400-00,yes,65,65-69c,600,"38,56,58,57",False,-45
KXBNB15M,KXBNB15M-26JUN151400-00,no,65,65-69c,420,"50,39,36,36",True,22.53
KXBNB15M,KXBNB15M-26JUN151045-45,no,68,65-69c,480,"50,37,47,52",False,-45
KXBNB15M,KXBNB15M-26JUN151000-00,yes,71,70-74c,480,"45,52,53,60",False,-45
KXBNB15M,KXBNB15M-26JUN151000-00,no,84,80-85c,300,"45,35,48,64",True,7.97
KXBNB15M,KXBNB15M-26JUN150945-45,no,67,65-69c,600,"62,54,51,62",True,20.61
KXBNB15M,KXBNB15M-26JUN150800-00,yes,75,75-79c,480,"64,62,52,54",False,-45
KXBNB15M,KXBNB15M-26JUN150715-15,yes,65,65-69c,480,"43,54,49,60",True,22.53
KXBNB15M,KXBNB15M-26JUN150630-30,no,66,65-69c,540,"44,38,54,52",True,21.56
KXBNB15M,KXBNB15M-26JUN150615-15,yes,72,70-74c,600,"54,42,44,53",True,16.27
KXBNB15M,KXBNB15M-26JUN150515-15,no,66,65-69c,600,"49,53,55,49",True,21.56
KXBNB15M,KXBNB15M-26JUN150300-00,yes,75,75-79c,480,"62,64,56,56",True,13.95
KXBNB15M,KXBNB15M-26JUN150230-30,no,69,65-69c,600,"38,46,36,61",True,18.8
KXBNB15M,KXBNB15M-26JUN150130-30,yes,66,65-69c,540,"52,42,36,60",True,21.56
KXBNB15M,KXBNB15M-26JUN150030-30,yes,72,70-74c,600,"49,47,47,56",False,-45
KXBNB15M,KXBNB15M-26JUN142345-45,no,83,80-85c,420,"64,65,62,63",False,-45
KXBNB15M,KXBNB15M-26JUN142330-30,yes,68,65-69c,360,"62,56,41,44",True,19.69
KXBNB15M,KXBNB15M-26JUN142245-45,no,70,70-74c,600,"56,57,60,63",False,-45
KXBNB15M,KXBNB15M-26JUN142200-00,no,72,70-74c,600,"55,52,55,56",True,16.27
KXBNB15M,KXBNB15M-26JUN142145-45,yes,69,65-69c,600,"45,55,57,46",True,18.8
KXBNB15M,KXBNB15M-26JUN141945-45,no,68,65-69c,360,"65,65,55,50",True,19.69
KXBNB15M,KXBNB15M-26JUN141930-30,no,73,70-74c,540,"35,40,40,63",False,-45
KXBNB15M,KXBNB15M-26JUN141845-45,yes,65,65-69c,480,"61,43,48,54",True,22.53
KXBNB15M,KXBNB15M-26JUN141715-15,yes,70,70-74c,540,"56,38,43,43",True,17.94
KXBNB15M,KXBNB15M-26JUN141700-00,no,73,70-74c,540,"61,60,60,63",True,15.48
KXBNB15M,KXBNB15M-26JUN141630-30,yes,66,65-69c,600,"53,56,56,50",True,21.56
KXBNB15M,KXBNB15M-26JUN141545-45,yes,67,65-69c,600,"53,50,42,61",False,-45
KXBNB15M,KXBNB15M-26JUN141500-00,no,65,65-69c,600,"43,51,48,44",False,-45
KXBNB15M,KXBNB15M-26JUN141500-00,yes,67,65-69c,360,"37,59,60,63",True,20.61
KXBNB15M,KXBNB15M-26JUN141445-45,no,68,65-69c,600,"40,48,43,50",False,-45
KXBNB15M,KXBNB15M-26JUN141445-45,yes,79,75-79c,360,"38,50,59,63",True,11.12
KXBNB15M,KXBNB15M-26JUN141015-15,yes,65,65-69c,600,"56,53,45,37",True,22.53
KXBNB15M,KXBNB15M-26JUN140945-45,yes,66,65-69c,600,"60,50,55,48",True,21.56
KXBNB15M,KXBNB15M-26JUN140930-30,no,78,75-79c,600,"49,47,52,54",True,11.8
KXBNB15M,KXBNB15M-26JUN140815-15,yes,65,65-69c,600,"59,53,57,62",False,-45
KXBNB15M,KXBNB15M-26JUN140515-15,yes,73,70-74c,360,"58,58,60,56",False,-45
KXBNB15M,KXBNB15M-26JUN140500-00,no,67,65-69c,600,"42,45,54,54",True,20.61
KXBNB15M,KXBNB15M-26JUN140445-45,yes,70,70-74c,600,"52,61,62,61",True,17.94
KXBNB15M,KXBNB15M-26JUN140430-30,yes,68,65-69c,360,"63,63,63,59",True,19.69
KXBNB15M,KXBNB15M-26JUN140315-15,no,78,75-79c,420,"35,46,48,38",True,11.8
KXBNB15M,KXBNB15M-26JUN140200-00,yes,66,65-69c,480,"54,54,51,63",True,21.56
KXBNB15M,KXBNB15M-26JUN140200-00,no,65,65-69c,360,"56,46,37,51",False,-45
KXBNB15M,KXBNB15M-26JUN140145-45,yes,81,80-85c,360,"43,55,55,63",True,9.82
KXBNB15M,KXBNB15M-26JUN140100-00,yes,80,80-85c,600,"42,37,46,52",True,10.46
KXBNB15M,KXBNB15M-26JUN140045-45,no,79,75-79c,420,"50,47,46,48",True,11.12
KXBNB15M,KXBNB15M-26JUN140030-30,no,66,65-69c,300,"52,46,46,63",True,21.56
KXBNB15M,KXBNB15M-26JUN132345-45,yes,75,75-79c,600,"64,52,56,64",False,-45
KXBNB15M,KXBNB15M-26JUN132315-15,no,79,75-79c,300,"59,63,58,55",True,11.12
KXBNB15M,KXBNB15M-26JUN132245-45,no,66,65-69c,480,"52,60,45,46",True,21.56
KXBNB15M,KXBNB15M-26JUN132230-30,yes,70,70-74c,600,"53,57,59,62",False,-45
KXBNB15M,KXBNB15M-26JUN132230-30,no,65,65-69c,420,"39,35,63,64",True,22.53
KXBNB15M,KXBNB15M-26JUN132115-15,yes,76,75-79c,480,"58,39,45,51",True,13.22
KXBNB15M,KXBNB15M-26JUN131945-45,yes,76,75-79c,600,"47,46,53,61",True,13.22
KXBNB15M,KXBNB15M-26JUN131915-15,yes,78,75-79c,420,"50,53,50,54",True,11.8
KXBNB15M,KXBNB15M-26JUN131900-00,yes,68,65-69c,600,"54,38,47,63",True,19.69
KXBNB15M,KXBNB15M-26JUN131830-30,yes,75,75-79c,540,"53,54,62,60",True,13.95
KXBNB15M,KXBNB15M-26JUN131715-15,yes,65,65-69c,600,"49,60,62,64",False,-45
KXBNB15M,KXBNB15M-26JUN131645-45,yes,67,65-69c,480,"42,60,48,58",True,20.61
KXBNB15M,KXBNB15M-26JUN131630-30,no,68,65-69c,300,"50,45,53,63",True,19.69
KXBNB15M,KXBNB15M-26JUN131600-00,yes,65,65-69c,420,"50,55,55,62",True,22.53
KXBNB15M,KXBNB15M-26JUN131045-45,no,68,65-69c,420,"65,52,42,55",True,19.69
KXBNB15M,KXBNB15M-26JUN130945-45,yes,68,65-69c,360,"43,54,50,61",False,-45
KXBNB15M,KXBNB15M-26JUN130915-15,yes,71,70-74c,360,"39,47,43,47",True,17.09
KXBNB15M,KXBNB15M-26JUN130800-00,yes,65,65-69c,360,"52,61,64,53",True,22.53
KXBNB15M,KXBNB15M-26JUN130730-30,yes,65,65-69c,600,"49,44,50,58",True,22.53
KXBNB15M,KXBNB15M-26JUN130715-15,yes,65,65-69c,600,"52,56,52,55",True,22.53
KXBNB15M,KXBNB15M-26JUN130700-00,yes,69,65-69c,480,"59,63,63,56",False,-45
KXBNB15M,KXBNB15M-26JUN130645-45,yes,82,80-85c,600,"49,53,57,64",True,9.19
KXBNB15M,KXBNB15M-26JUN130630-30,yes,74,70-74c,360,"59,59,53,64",True,14.7
KXBNB15M,KXBNB15M-26JUN130600-00,yes,67,65-69c,600,"53,49,46,56",True,20.61
KXBNB15M,KXBNB15M-26JUN130545-45,no,79,75-79c,300,"53,59,64,55",True,11.12
KXBNB15M,KXBNB15M-26JUN130500-00,no,74,70-74c,300,"58,57,59,50",True,14.7
KXBNB15M,KXBNB15M-26JUN130415-15,yes,85,80-85c,300,"38,37,44,51",True,7.39
KXBNB15M,KXBNB15M-26JUN130230-30,no,80,80-85c,300,"48,43,59,54",False,-45
KXBNB15M,KXBNB15M-26JUN130145-45,no,72,70-74c,600,"51,53,49,57",True,16.27
KXBNB15M,KXBNB15M-26JUN130130-30,no,84,80-85c,300,"48,44,40,60",True,7.97
KXBNB15M,KXBNB15M-26JUN130100-00,yes,73,70-74c,600,"60,56,55,65",False,-45
KXBNB15M,KXBNB15M-26JUN122315-15,yes,76,75-79c,600,"51,59,64,64",True,13.22
KXBNB15M,KXBNB15M-26JUN122215-15,no,82,80-85c,600,"51,62,63,60",True,9.19
KXBNB15M,KXBNB15M-26JUN122145-45,yes,69,65-69c,540,"51,53,52,60",True,18.8
KXBNB15M,KXBNB15M-26JUN122115-15,yes,66,65-69c,480,"59,58,61,62",False,-45
KXBNB15M,KXBNB15M-26JUN122100-00,yes,65,65-69c,420,"42,56,41,41",True,22.53
KXBNB15M,KXBNB15M-26JUN122045-45,yes,83,80-85c,360,"50,50,60,58",True,8.57
KXBNB15M,KXBNB15M-26JUN122030-30,no,68,65-69c,600,"55,50,65,64",False,-45
KXBNB15M,KXBNB15M-26JUN122015-15,no,68,65-69c,600,"43,50,56,58",False,-45
KXBNB15M,KXBNB15M-26JUN122000-00,yes,70,70-74c,360,"45,59,54,61",True,17.94
KXBNB15M,KXBNB15M-26JUN121645-45,yes,73,70-74c,420,"64,56,58,65",False,-45
KXBNB15M,KXBNB15M-26JUN121515-15,yes,69,65-69c,600,"51,44,51,63",True,18.8
KXBNB15M,KXBNB15M-26JUN121445-45,yes,80,80-85c,480,"64,60,61,58",True,10.46
KXBNB15M,KXBNB15M-26JUN121030-30,no,82,80-85c,420,"60,56,44,63",False,-45
KXBNB15M,KXBNB15M-26JUN120915-15,yes,68,65-69c,420,"42,42,55,55",True,19.69
KXBNB15M,KXBNB15M-26JUN120830-30,no,67,65-69c,540,"55,41,52,50",True,20.61
KXBNB15M,KXBNB15M-26JUN120730-30,yes,73,70-74c,540,"62,55,50,54",True,15.48
KXBNB15M,KXBNB15M-26JUN120600-00,no,66,65-69c,300,"41,52,51,64",True,21.56
KXBNB15M,KXBNB15M-26JUN120345-45,yes,82,80-85c,540,"65,56,57,59",True,9.19
KXBNB15M,KXBNB15M-26JUN120145-45,no,65,65-69c,540,"42,59,65,57",True,22.53
KXBNB15M,KXBNB15M-26JUN120100-00,yes,68,65-69c,420,"52,59,52,61",False,-45
KXBNB15M,KXBNB15M-26JUN120045-45,no,68,65-69c,360,"41,51,59,62",True,19.69
KXBNB15M,KXBNB15M-26JUN120015-15,yes,68,65-69c,600,"60,53,54,62",False,-45
KXBNB15M,KXBNB15M-26JUN120000-00,no,75,75-79c,600,"63,55,56,57",True,13.95
KXBNB15M,KXBNB15M-26JUN112300-00,no,67,65-69c,600,"57,55,60,65",True,20.61
KXBNB15M,KXBNB15M-26JUN112200-00,no,66,65-69c,360,"41,52,44,54",True,21.56
KXBNB15M,KXBNB15M-26JUN112145-45,no,76,75-79c,480,"38,40,54,63",True,13.22
KXBNB15M,KXBNB15M-26JUN112130-30,no,75,75-79c,600,"60,38,57,59",True,13.95
KXBNB15M,KXBNB15M-26JUN112100-00,no,65,65-69c,600,"40,40,37,52",True,22.53
KXBNB15M,KXBNB15M-26JUN112000-00,no,75,75-79c,360,"49,51,47,63",True,13.95
KXBNB15M,KXBNB15M-26JUN111930-30,yes,65,65-69c,360,"55,49,44,63",True,22.53
KXBNB15M,KXBNB15M-26JUN111845-45,no,67,65-69c,600,"36,36,54,48",True,20.61
KXBNB15M,KXBNB15M-26JUN111830-30,no,67,65-69c,480,"44,46,46,56",True,20.61
KXBNB15M,KXBNB15M-26JUN111800-00,no,67,65-69c,540,"44,48,46,55",True,20.61
KXBNB15M,KXBNB15M-26JUN111745-45,no,69,65-69c,540,"45,46,49,46",True,18.8
KXBNB15M,KXBNB15M-26JUN111730-30,no,65,65-69c,540,"63,63,63,54",True,22.53
KXBNB15M,KXBNB15M-26JUN111730-30,yes,65,65-69c,360,"47,39,44,49",False,-45
KXBNB15M,KXBNB15M-26JUN111700-00,yes,79,75-79c,480,"59,49,50,61",True,11.12
KXBNB15M,KXBNB15M-26JUN111645-45,no,66,65-69c,540,"53,51,48,57",True,21.56
KXBNB15M,KXBNB15M-26JUN111630-30,no,75,75-79c,480,"59,62,56,52",True,13.95
KXBNB15M,KXBNB15M-26JUN111615-15,no,70,70-74c,600,"65,62,60,51",True,17.94
KXBNB15M,KXBNB15M-26JUN111600-00,no,67,65-69c,420,"36,42,58,52",True,20.61
KXBNB15M,KXBNB15M-26JUN111515-15,no,66,65-69c,540,"41,46,55,59",True,21.56
KXBNB15M,KXBNB15M-26JUN111500-00,no,75,75-79c,480,"51,60,64,64",True,13.95
KXBNB15M,KXBNB15M-26JUN111445-45,yes,75,75-79c,480,"48,60,55,61",True,13.95
KXBNB15M,KXBNB15M-26JUN111400-00,yes,82,80-85c,600,"62,48,58,61",True,9.19
KXBNB15M,KXBNB15M-26JUN111045-45,yes,67,65-69c,540,"54,47,45,51",True,20.61
KXBNB15M,KXBNB15M-26JUN111030-30,yes,70,70-74c,360,"35,53,57,56",True,17.94
KXBNB15M,KXBNB15M-26JUN111015-15,no,75,75-79c,540,"51,44,60,45",True,13.95
KXBNB15M,KXBNB15M-26JUN110900-00,yes,70,70-74c,480,"62,51,59,48",True,17.94
KXBNB15M,KXBNB15M-26JUN110845-45,yes,74,70-74c,480,"48,35,61,61",True,14.7
KXBNB15M,KXBNB15M-26JUN110800-00,yes,68,65-69c,540,"47,46,43,63",False,-45
KXBNB15M,KXBNB15M-26JUN110715-15,no,66,65-69c,540,"64,61,59,58",True,21.56
KXBNB15M,KXBNB15M-26JUN110645-45,yes,68,65-69c,480,"55,48,55,53",True,19.69
KXBNB15M,KXBNB15M-26JUN110515-15,no,82,80-85c,600,"50,51,45,52",True,9.19
KXBNB15M,KXBNB15M-26JUN110200-00,no,68,65-69c,600,"45,50,59,61",True,19.69
KXBNB15M,KXBNB15M-26JUN110045-45,no,71,70-74c,600,"38,44,42,59",False,-45
KXBNB15M,KXBNB15M-26JUN102315-15,no,75,75-79c,480,"44,50,54,63",True,13.95
KXBNB15M,KXBNB15M-26JUN102200-00,no,70,70-74c,540,"49,53,60,46",True,17.94
KXBNB15M,KXBNB15M-26JUN102045-45,no,70,70-74c,600,"55,48,57,53",True,17.94
KXBNB15M,KXBNB15M-26JUN101915-15,no,77,75-79c,360,"64,61,57,65",True,12.5
KXBNB15M,KXBNB15M-26JUN101815-15,yes,85,80-85c,420,"53,38,46,61",True,7.39
KXBNB15M,KXBNB15M-26JUN101700-00,no,75,75-79c,540,"64,61,62,55",True,13.95
KXBNB15M,KXBNB15M-26JUN101515-15,no,67,65-69c,600,"56,52,63,54",True,20.61
KXBNB15M,KXBNB15M-26JUN101445-45,no,79,75-79c,540,"48,51,60,54",True,11.12
KXBNB15M,KXBNB15M-26JUN101430-30,yes,67,65-69c,360,"38,56,43,35",True,20.61
KXBNB15M,KXBNB15M-26JUN100930-30,yes,65,65-69c,600,"46,54,53,64",True,22.53
KXBNB15M,KXBNB15M-26JUN100815-15,yes,65,65-69c,540,"43,47,51,59",True,22.53
KXBNB15M,KXBNB15M-26JUN100745-45,yes,70,70-74c,480,"47,62,64,58",True,17.94
KXBNB15M,KXBNB15M-26JUN100700-00,no,70,70-74c,420,"63,48,46,42",False,-45
KXBNB15M,KXBNB15M-26JUN100645-45,no,83,80-85c,360,"46,58,55,64",True,8.57
KXBNB15M,KXBNB15M-26JUN100545-45,yes,72,70-74c,600,"65,56,63,61",True,16.27
KXBNB15M,KXBNB15M-26JUN100530-30,no,78,75-79c,600,"60,57,51,49",False,-45
KXBNB15M,KXBNB15M-26JUN100445-45,no,83,80-85c,600,"47,35,55,62",True,8.57
KXBNB15M,KXBNB15M-26JUN100400-00,no,77,75-79c,540,"59,53,62,64",True,12.5
KXBNB15M,KXBNB15M-26JUN100300-00,yes,71,70-74c,300,"38,55,57,57",False,-45
KXBNB15M,KXBNB15M-26JUN100230-30,no,66,65-69c,480,"56,55,43,58",False,-45
KXBNB15M,KXBNB15M-26JUN100230-30,yes,65,65-69c,360,"60,45,36,62",True,22.53
KXBNB15M,KXBNB15M-26JUN100200-00,no,65,65-69c,600,"46,43,48,65",False,-45
KXBNB15M,KXBNB15M-26JUN100200-00,yes,67,65-69c,540,"58,55,37,37",True,20.61
KXBNB15M,KXBNB15M-26JUN100115-15,yes,70,70-74c,600,"63,37,50,62",False,-45
KXBNB15M,KXBNB15M-26JUN100030-30,yes,81,80-85c,540,"57,40,58,47",False,-45
KXXRP15M,KXXRP15M-26AUG090300-00,yes,66,65-69c,480,"62,41,42,41",True,21.56
KXXRP15M,KXXRP15M-26AUG090230-30,yes,81,80-85c,540,"62,57,65,61",True,9.82
KXXRP15M,KXXRP15M-26AUG090215-15,yes,80,80-85c,540,"49,52,62,58",True,10.46
KXXRP15M,KXXRP15M-26AUG090130-30,no,65,65-69c,600,"60,49,54,63",True,22.53
KXXRP15M,KXXRP15M-26AUG090100-00,no,78,75-79c,600,"60,65,54,57",True,11.8
KXXRP15M,KXXRP15M-26AUG090000-00,yes,68,65-69c,420,"52,45,42,42",False,-45
KXXRP15M,KXXRP15M-26AUG082345-45,yes,75,75-79c,600,"35,37,52,65",True,13.95
KXXRP15M,KXXRP15M-26AUG082330-30,yes,68,65-69c,600,"44,42,54,65",True,19.69
KXXRP15M,KXXRP15M-26AUG082315-15,no,69,65-69c,480,"52,52,50,52",True,18.8
KXXRP15M,KXXRP15M-26AUG082230-30,yes,75,75-79c,300,"41,41,44,46",True,13.95
KXXRP15M,KXXRP15M-26AUG082200-00,no,77,75-79c,540,"37,55,56,52",True,12.5
KXXRP15M,KXXRP15M-26AUG081930-30,yes,79,75-79c,540,"40,44,43,55",True,11.12
KXXRP15M,KXXRP15M-26AUG081900-00,no,76,75-79c,540,"52,53,38,61",True,13.22
KXXRP15M,KXXRP15M-26AUG081830-30,no,74,70-74c,540,"50,48,36,39",True,14.7
KXXRP15M,KXXRP15M-26AUG081700-00,no,68,65-69c,540,"49,55,62,53",True,19.69
KXXRP15M,KXXRP15M-26AUG081615-15,yes,75,75-79c,480,"50,59,60,55",True,13.95
KXXRP15M,KXXRP15M-26AUG081445-45,yes,80,80-85c,600,"59,61,47,62",True,10.46
KXXRP15M,KXXRP15M-26AUG081000-00,no,68,65-69c,480,"43,61,65,62",True,19.69
KXXRP15M,KXXRP15M-26AUG080900-00,yes,78,75-79c,420,"40,44,42,40",False,-45
KXXRP15M,KXXRP15M-26AUG080830-30,no,69,65-69c,540,"62,51,43,53",True,18.8
KXXRP15M,KXXRP15M-26AUG080800-00,yes,76,75-79c,600,"43,35,59,64",True,13.22
KXXRP15M,KXXRP15M-26AUG080745-45,no,68,65-69c,540,"44,41,41,43",True,19.69
KXXRP15M,KXXRP15M-26AUG080630-30,yes,85,80-85c,540,"57,58,51,53",True,7.39
KXXRP15M,KXXRP15M-26AUG080615-15,yes,82,80-85c,300,"62,65,51,63",False,-45
KXXRP15M,KXXRP15M-26AUG080515-15,no,72,70-74c,420,"60,64,51,63",True,16.27
KXXRP15M,KXXRP15M-26AUG080445-45,no,67,65-69c,300,"54,62,64,62",True,20.61
KXXRP15M,KXXRP15M-26AUG080400-00,no,76,75-79c,480,"48,54,59,55",False,-45
KXXRP15M,KXXRP15M-26AUG080345-45,no,71,70-74c,420,"62,64,54,56",True,17.09
KXXRP15M,KXXRP15M-26AUG080330-30,yes,66,65-69c,540,"49,49,52,42",True,21.56
KXXRP15M,KXXRP15M-26AUG080300-00,yes,78,75-79c,600,"54,44,37,57",False,-45
KXXRP15M,KXXRP15M-26AUG080130-30,yes,68,65-69c,300,"54,43,50,56",False,-45
KXXRP15M,KXXRP15M-26AUG080115-15,yes,81,80-85c,420,"57,59,54,55",False,-45
KXXRP15M,KXXRP15M-26AUG080100-00,yes,76,75-79c,300,"61,44,49,57",True,13.22
KXXRP15M,KXXRP15M-26AUG080045-45,yes,72,70-74c,480,"62,63,51,59",False,-45
KXXRP15M,KXXRP15M-26AUG080030-30,no,70,70-74c,420,"37,50,51,65",True,17.94
KXXRP15M,KXXRP15M-26AUG080000-00,no,80,80-85c,360,"52,52,60,62",False,-45
KXXRP15M,KXXRP15M-26AUG072230-30,yes,65,65-69c,540,"59,60,43,41",False,-45
KXXRP15M,KXXRP15M-26AUG072230-30,no,70,70-74c,300,"36,54,54,35",True,17.94
KXXRP15M,KXXRP15M-26AUG071815-15,no,69,65-69c,600,"54,43,49,52",False,-45
KXXRP15M,KXXRP15M-26AUG071800-00,no,75,75-79c,300,"40,43,41,64",False,-45
KXXRP15M,KXXRP15M-26AUG071715-15,yes,70,70-74c,360,"47,53,56,64",True,17.94
KXXRP15M,KXXRP15M-26AUG071645-45,no,66,65-69c,540,"56,52,63,62",True,21.56
KXXRP15M,KXXRP15M-26AUG071630-30,no,71,70-74c,540,"56,62,55,50",False,-45
KXXRP15M,KXXRP15M-26AUG071615-15,yes,67,65-69c,480,"53,61,61,62",True,20.61
KXXRP15M,KXXRP15M-26AUG071600-00,no,68,65-69c,420,"53,63,48,64",True,19.69
KXXRP15M,KXXRP15M-26AUG071430-30,yes,65,65-69c,420,"51,47,46,43",False,-45
KXXRP15M,KXXRP15M-26AUG071430-30,no,85,80-85c,300,"55,59,36,45",True,7.39
KXXRP15M,KXXRP15M-26AUG071030-30,yes,73,70-74c,600,"51,39,52,59",True,15.48
KXXRP15M,KXXRP15M-26AUG070830-30,no,65,65-69c,600,"47,54,49,45",True,22.53
KXXRP15M,KXXRP15M-26AUG070800-00,no,83,80-85c,420,"35,46,44,56",False,-45
KXXRP15M,KXXRP15M-26AUG070730-30,no,65,65-69c,600,"47,53,53,45",False,-45
KXXRP15M,KXXRP15M-26AUG070730-30,yes,75,75-79c,480,"48,57,38,59",True,13.95
KXXRP15M,KXXRP15M-26AUG070645-45,no,75,75-79c,600,"65,47,56,58",True,13.95
KXXRP15M,KXXRP15M-26AUG070615-15,yes,69,65-69c,600,"51,38,45,54",True,18.8
KXXRP15M,KXXRP15M-26AUG070600-00,no,67,65-69c,360,"47,61,42,47",True,20.61
KXXRP15M,KXXRP15M-26AUG070500-00,no,73,70-74c,540,"53,58,52,49",True,15.48
KXXRP15M,KXXRP15M-26AUG070415-15,no,67,65-69c,480,"48,57,45,40",True,20.61
KXXRP15M,KXXRP15M-26AUG070345-45,yes,65,65-69c,540,"51,47,49,52",False,-45
KXXRP15M,KXXRP15M-26AUG070345-45,no,66,65-69c,360,"49,36,59,56",True,21.56
KXXRP15M,KXXRP15M-26AUG070330-30,no,72,70-74c,360,"51,58,39,58",False,-45
KXXRP15M,KXXRP15M-26AUG070315-15,yes,79,75-79c,420,"38,39,41,58",True,11.12
KXXRP15M,KXXRP15M-26AUG070300-00,no,78,75-79c,600,"53,54,64,62",True,11.8
KXXRP15M,KXXRP15M-26AUG070130-30,no,77,75-79c,480,"60,57,61,54",True,12.5
KXXRP15M,KXXRP15M-26AUG070115-15,yes,68,65-69c,360,"62,59,55,45",False,-45
KXXRP15M,KXXRP15M-26AUG062345-45,no,72,70-74c,600,"37,45,57,55",True,16.27
KXXRP15M,KXXRP15M-26AUG062330-30,no,80,80-85c,540,"52,49,60,60",True,10.46
KXXRP15M,KXXRP15M-26AUG062245-45,no,67,65-69c,600,"54,57,49,43",True,20.61
KXXRP15M,KXXRP15M-26AUG062215-15,no,79,75-79c,600,"55,61,57,64",True,11.12
KXXRP15M,KXXRP15M-26AUG062100-00,yes,76,75-79c,480,"49,53,48,50",True,13.22
KXXRP15M,KXXRP15M-26AUG061815-15,yes,69,65-69c,540,"56,47,59,61",True,18.8
KXXRP15M,KXXRP15M-26AUG061545-45,yes,78,75-79c,600,"58,63,61,47",True,11.8
KXXRP15M,KXXRP15M-26AUG061500-00,no,69,65-69c,480,"35,53,59,53",True,18.8
KXXRP15M,KXXRP15M-26AUG061015-15,no,69,65-69c,420,"61,49,54,53",True,18.8
KXXRP15M,KXXRP15M-26AUG060930-30,no,68,65-69c,420,"38,57,37,58",True,19.69
KXXRP15M,KXXRP15M-26AUG060915-15,no,67,65-69c,540,"46,46,54,64",True,20.61
KXXRP15M,KXXRP15M-26AUG060845-45,no,77,75-79c,600,"50,52,46,60",True,12.5
KXXRP15M,KXXRP15M-26AUG060830-30,yes,78,75-79c,540,"46,45,58,60",True,11.8
KXXRP15M,KXXRP15M-26AUG060800-00,no,83,80-85c,360,"60,65,36,38",False,-45
KXXRP15M,KXXRP15M-26AUG060700-00,yes,68,65-69c,420,"63,60,50,59",True,19.69
KXXRP15M,KXXRP15M-26AUG060530-30,no,70,70-74c,480,"49,58,59,48",True,17.94
KXXRP15M,KXXRP15M-26AUG060245-45,no,71,70-74c,480,"51,60,54,53",False,-45
KXXRP15M,KXXRP15M-26AUG060230-30,yes,76,75-79c,480,"51,59,59,64",True,13.22
KXXRP15M,KXXRP15M-26AUG060215-15,no,82,80-85c,480,"63,50,48,54",True,9.19
KXXRP15M,KXXRP15M-26AUG060200-00,yes,84,80-85c,360,"38,43,54,50",True,7.97
KXXRP15M,KXXRP15M-26AUG060045-45,no,66,65-69c,420,"40,50,50,40",True,21.56
KXXRP15M,KXXRP15M-26AUG052300-00,no,78,75-79c,420,"59,52,62,63",True,11.8
KXXRP15M,KXXRP15M-26AUG052145-45,no,83,80-85c,300,"65,39,42,60",True,8.57
KXXRP15M,KXXRP15M-26AUG052045-45,no,78,75-79c,540,"58,62,51,59",True,11.8
KXXRP15M,KXXRP15M-26AUG052030-30,yes,75,75-79c,600,"45,44,53,52",True,13.95
KXXRP15M,KXXRP15M-26AUG052015-15,yes,67,65-69c,480,"39,45,49,62",True,20.61
KXXRP15M,KXXRP15M-26AUG052000-00,yes,71,70-74c,360,"41,35,44,53",True,17.09
KXXRP15M,KXXRP15M-26AUG051945-45,yes,70,70-74c,540,"54,45,43,39",False,-45
KXXRP15M,KXXRP15M-26AUG051930-30,yes,75,75-79c,480,"45,62,62,64",False,-45
KXXRP15M,KXXRP15M-26AUG051900-00,no,74,70-74c,420,"62,64,61,63",True,14.7
KXXRP15M,KXXRP15M-26AUG051645-45,no,72,70-74c,420,"65,54,54,63",False,-45
KXXRP15M,KXXRP15M-26AUG051600-00,no,67,65-69c,300,"54,41,39,60",True,20.61
KXXRP15M,KXXRP15M-26AUG051545-45,yes,70,70-74c,540,"56,63,60,63",True,17.94
KXXRP15M,KXXRP15M-26AUG051530-30,no,72,70-74c,600,"61,53,56,56",False,-45
KXXRP15M,KXXRP15M-26AUG051500-00,no,81,80-85c,600,"38,51,52,57",True,9.82
KXXRP15M,KXXRP15M-26AUG051400-00,yes,82,80-85c,480,"47,38,44,44",False,-45
KXXRP15M,KXXRP15M-26AUG051030-30,no,78,75-79c,480,"50,41,52,64",True,11.8
KXXRP15M,KXXRP15M-26AUG051015-15,yes,69,65-69c,600,"53,41,39,59",True,18.8
KXXRP15M,KXXRP15M-26AUG050730-30,no,66,65-69c,540,"62,62,61,60",True,21.56
KXXRP15M,KXXRP15M-26AUG050730-30,yes,77,75-79c,300,"36,53,41,58",False,-45
KXXRP15M,KXXRP15M-26AUG050600-00,no,69,65-69c,600,"49,58,62,59",True,18.8
KXXRP15M,KXXRP15M-26AUG050545-45,yes,66,65-69c,600,"59,62,64,64",True,21.56
KXXRP15M,KXXRP15M-26AUG050515-15,yes,71,70-74c,480,"52,52,51,57",False,-45
KXXRP15M,KXXRP15M-26AUG050500-00,yes,65,65-69c,480,"50,47,48,46",True,22.53
