series,ticker,side,ask,secs_left,won,profit
KXDOGE15M,KXDOGE15M-26AUG020315-15,no,90,360,True,4.65
KXDOGE15M,KXDOGE15M-26AUG020115-15,no,92,180,False,-45
KXDOGE15M,KXDOGE15M-26AUG020100-00,yes,92,360,True,3.64
KXDOGE15M,KXDOGE15M-26AUG012345-45,yes,91,420,True,4.14
KXDOGE15M,KXDOGE15M-26AUG012200-00,yes,92,480,True,3.64
KXDOGE15M,KXDOGE15M-26AUG012145-45,no,92,300,True,3.64
KXDOGE15M,KXDOGE15M-26AUG012015-15,yes,91,480,True,4.14
KXDOGE15M,KXDOGE15M-26AUG011745-45,yes,93,360,True,3.15
KXDOGE15M,KXDOGE15M-26AUG011600-00,yes,90,480,True,4.65
KXDOGE15M,KXDOGE15M-26AUG011515-15,yes,91,180,True,4.14
KXDOGE15M,KXDOGE15M-26AUG011500-00,no,92,600,True,3.64
KXDOGE15M,KXDOGE15M-26AUG011445-45,no,90,540,True,4.65
KXDOGE15M,KXDOGE15M-26AUG011430-30,no,92,540,True,3.64
KXDOGE15M,KXDOGE15M-26AUG011400-00,no,92,360,True,3.64
KXDOGE15M,KXDOGE15M-26AUG010930-30,no,93,300,True,3.15
KXDOGE15M,KXDOGE15M-26AUG010715-15,yes,90,300,True,4.65
KXDOGE15M,KXDOGE15M-26AUG010645-45,no,92,300,False,-45
KXDOGE15M,KXDOGE15M-26AUG010630-30,yes,92,480,True,3.64
KXDOGE15M,KXDOGE15M-26AUG010600-00,no,91,420,True,4.14
KXDOGE15M,KXDOGE15M-26AUG010515-15,no,93,480,True,3.15
KXDOGE15M,KXDOGE15M-26AUG010400-00,yes,93,180,True,3.15
KXDOGE15M,KXDOGE15M-26AUG010330-30,no,91,420,True,4.14
KXDOGE15M,KXDOGE15M-26AUG010130-30,no,92,240,True,3.64
KXDOGE15M,KXDOGE15M-26AUG010100-00,no,93,300,True,3.15
KXDOGE15M,KXDOGE15M-26JUL312300-00,yes,90,300,True,4.65
KXDOGE15M,KXDOGE15M-26JUL312115-15,yes,92,540,True,3.64
KXDOGE15M,KXDOGE15M-26JUL311845-45,no,92,300,True,3.64
KXDOGE15M,KXDOGE15M-26JUL311730-30,yes,93,300,True,3.15
KXDOGE15M,KXDOGE15M-26JUL311645-45,no,93,240,True,3.15
KXDOGE15M,KXDOGE15M-26JUL311600-00,yes,93,180,False,-45
KXDOGE15M,KXDOGE15M-26JUL311030-30,yes,90,360,True,4.65
KXDOGE15M,KXDOGE15M-26JUL311015-15,no,91,180,False,-45
KXDOGE15M,KXDOGE15M-26JUL311000-00,no,91,540,True,4.14
KXDOGE15M,KXDOGE15M-26JUL310845-45,no,91,600,True,4.14
KXDOGE15M,KXDOGE15M-26JUL310815-15,no,93,540,True,3.15
KXDOGE15M,KXDOGE15M-26JUL310800-00,yes,90,180,True,4.65
KXDOGE15M,KXDOGE15M-26JUL310730-30,yes,93,180,False,-45
KXDOGE15M,KXDOGE15M-26JUL310515-15,no,92,300,True,3.64
KXDOGE15M,KXDOGE15M-26JUL310500-00,yes,91,540,True,4.14
KXDOGE15M,KXDOGE15M-26JUL310430-30,no,90,540,True,4.65
KXDOGE15M,KXDOGE15M-26JUL310330-30,no,91,240,True,4.14
KXDOGE15M,KXDOGE15M-26JUL310200-00,yes,93,240,True,3.15
KXDOGE15M,KXDOGE15M-26JUL302330-30,yes,92,540,True,3.64
KXDOGE15M,KXDOGE15M-26JUL302230-30,no,91,420,True,4.14
KXDOGE15M,KXDOGE15M-26JUL302130-30,no,92,480,True,3.64
KXDOGE15M,KXDOGE15M-26JUL302115-15,yes,90,600,True,4.65
KXDOGE15M,KXDOGE15M-26JUL301915-15,yes,91,300,True,4.14
KXDOGE15M,KXDOGE15M-26JUL301400-00,yes,90,540,True,4.65
KXDOGE15M,KXDOGE15M-26JUL300900-00,yes,90,360,True,4.65
KXDOGE15M,KXDOGE15M-26JUL300830-30,no,90,360,True,4.65
KXDOGE15M,KXDOGE15M-26JUL300730-30,no,93,420,True,3.15
KXDOGE15M,KXDOGE15M-26JUL300230-30,no,93,360,True,3.15
KXDOGE15M,KXDOGE15M-26JUL300145-45,yes,90,600,True,4.65
KXDOGE15M,KXDOGE15M-26JUL292345-45,no,93,540,True,3.15
KXDOGE15M,KXDOGE15M-26JUL292145-45,yes,92,420,True,3.64
KXDOGE15M,KXDOGE15M-26JUL292045-45,no,93,540,True,3.15
KXDOGE15M,KXDOGE15M-26JUL291815-15,yes,92,420,True,3.64
KXDOGE15M,KXDOGE15M-26JUL291700-00,no,92,480,True,3.64
KXDOGE15M,KXDOGE15M-26JUL291615-15,no,93,180,True,3.15
KXDOGE15M,KXDOGE15M-26JUL291415-15,yes,93,480,True,3.15
KXDOGE15M,KXDOGE15M-26JUL290945-45,yes,90,480,True,4.65
KXDOGE15M,KXDOGE15M-26JUL290930-30,no,93,540,True,3.15
KXDOGE15M,KXDOGE15M-26JUL290800-00,yes,92,300,True,3.64
KXDOGE15M,KXDOGE15M-26JUL290745-45,no,90,480,True,4.65
KXDOGE15M,KXDOGE15M-26JUL290630-30,no,90,360,True,4.65
KXDOGE15M,KXDOGE15M-26JUL290345-45,yes,93,480,True,3.15
KXDOGE15M,KXDOGE15M-26JUL290130-30,no,91,480,True,4.14
KXDOGE15M,KXDOGE15M-26JUL290030-30,no,92,480,False,-45
KXDOGE15M,KXDOGE15M-26JUL282015-15,yes,91,300,True,4.14
KXDOGE15M,KXDOGE15M-26JUL282000-00,yes,92,480,True,3.64
KXDOGE15M,KXDOGE15M-26JUL281945-45,yes,93,480,True,3.15
KXDOGE15M,KXDOGE15M-26JUL281900-00,no,92,540,True,3.64
KXDOGE15M,KXDOGE15M-26JUL281845-45,no,91,540,True,4.14
KXDOGE15M,KXDOGE15M-26JUL281800-00,yes,93,180,False,-45
KXDOGE15M,KXDOGE15M-26JUL281430-30,yes,92,180,True,3.64
KXDOGE15M,KXDOGE15M-26JUL281030-30,no,93,600,False,-45
KXDOGE15M,KXDOGE15M-26JUL280800-00,yes,91,300,True,4.14
KXDOGE15M,KXDOGE15M-26JUL280745-45,yes,93,360,True,3.15
KXDOGE15M,KXDOGE15M-26JUL280730-30,yes,93,420,True,3.15
KXDOGE15M,KXDOGE15M-26JUL280715-15,no,93,360,True,3.15
KXDOGE15M,KXDOGE15M-26JUL280630-30,yes,93,540,True,3.15
KXDOGE15M,KXDOGE15M-26JUL280230-30,yes,93,300,True,3.15
KXDOGE15M,KXDOGE15M-26JUL272330-30,yes,92,480,True,3.64
KXDOGE15M,KXDOGE15M-26JUL272245-45,yes,90,180,True,4.65
KXDOGE15M,KXDOGE15M-26JUL272100-00,no,93,480,True,3.15
KXDOGE15M,KXDOGE15M-26JUL271930-30,yes,92,420,True,3.64
KXDOGE15M,KXDOGE15M-26JUL271430-30,no,92,240,True,3.64
KXDOGE15M,KXDOGE15M-26JUL270815-15,yes,93,360,False,-45
KXDOGE15M,KXDOGE15M-26JUL270515-15,no,93,540,True,3.15
KXDOGE15M,KXDOGE15M-26JUL270215-15,yes,92,360,True,3.64
KXDOGE15M,KXDOGE15M-26JUL270115-15,yes,93,300,True,3.15
KXDOGE15M,KXDOGE15M-26JUL270030-30,yes,91,240,True,4.14
KXDOGE15M,KXDOGE15M-26JUL270000-00,no,92,300,True,3.64
KXDOGE15M,KXDOGE15M-26JUL262015-15,no,92,240,True,3.64
KXDOGE15M,KXDOGE15M-26JUL261945-45,yes,91,480,True,4.14
KXDOGE15M,KXDOGE15M-26JUL261845-45,yes,93,420,True,3.15
KXDOGE15M,KXDOGE15M-26JUL261730-30,yes,90,480,True,4.65
KXDOGE15M,KXDOGE15M-26JUL260930-30,yes,92,480,False,-45
KXDOGE15M,KXDOGE15M-26JUL260915-15,no,92,420,True,3.64
KXDOGE15M,KXDOGE15M-26JUL260815-15,yes,90,360,True,4.65
KXDOGE15M,KXDOGE15M-26JUL260745-45,no,90,480,True,4.65
KXDOGE15M,KXDOGE15M-26JUL260700-00,no,90,540,True,4.65
KXDOGE15M,KXDOGE15M-26JUL260645-45,yes,91,300,True,4.14
KXDOGE15M,KXDOGE15M-26JUL260045-45,no,91,420,True,4.14
KXDOGE15M,KXDOGE15M-26JUL260000-00,yes,93,240,True,3.15
KXDOGE15M,KXDOGE15M-26JUL252245-45,no,90,420,True,4.65
KXDOGE15M,KXDOGE15M-26JUL252130-30,no,93,360,True,3.15
KXDOGE15M,KXDOGE15M-26JUL252115-15,no,90,480,True,4.65
KXDOGE15M,KXDOGE15M-26JUL252100-00,yes,93,180,True,3.15
KXDOGE15M,KXDOGE15M-26JUL252015-15,yes,93,180,True,3.15
KXDOGE15M,KXDOGE15M-26JUL251930-30,no,91,240,True,4.14
KXDOGE15M,KXDOGE15M-26JUL251715-15,no,92,480,True,3.64
KXDOGE15M,KXDOGE15M-26JUL251645-45,no,91,180,True,4.14
KXDOGE15M,KXDOGE15M-26JUL251445-45,no,91,180,True,4.14
KXDOGE15M,KXDOGE15M-26JUL251030-30,yes,91,480,True,4.14
KXDOGE15M,KXDOGE15M-26JUL250945-45,yes,90,360,True,4.65
KXDOGE15M,KXDOGE15M-26JUL250930-30,yes,93,180,False,-45
KXDOGE15M,KXDOGE15M-26JUL250815-15,yes,92,420,True,3.64
KXDOGE15M,KXDOGE15M-26JUL250745-45,no,93,420,True,3.15
KXDOGE15M,KXDOGE15M-26JUL250530-30,yes,93,240,True,3.15
KXDOGE15M,KXDOGE15M-26JUL250430-30,yes,92,420,True,3.64
KXDOGE15M,KXDOGE15M-26JUL250400-00,yes,93,480,True,3.15
KXDOGE15M,KXDOGE15M-26JUL250145-45,no,91,480,True,4.14
KXDOGE15M,KXDOGE15M-26JUL250030-30,no,90,180,True,4.65
KXDOGE15M,KXDOGE15M-26JUL242315-15,yes,93,240,True,3.15
KXDOGE15M,KXDOGE15M-26JUL242030-30,yes,92,240,True,3.64
KXDOGE15M,KXDOGE15M-26JUL242015-15,yes,90,420,True,4.65
KXDOGE15M,KXDOGE15M-26JUL241845-45,yes,93,300,True,3.15
KXDOGE15M,KXDOGE15M-26JUL241700-00,no,93,420,True,3.15
KXDOGE15M,KXDOGE15M-26JUL241030-30,no,90,240,False,-45
KXDOGE15M,KXDOGE15M-26JUL240900-00,no,93,600,True,3.15
KXDOGE15M,KXDOGE15M-26JUL240845-45,no,93,360,True,3.15
KXDOGE15M,KXDOGE15M-26JUL240730-30,no,93,360,True,3.15
KXDOGE15M,KXDOGE15M-26JUL240700-00,no,91,180,True,4.14
KXDOGE15M,KXDOGE15M-26JUL240600-00,yes,93,240,True,3.15
KXDOGE15M,KXDOGE15M-26JUL240515-15,no,92,300,True,3.64
KXDOGE15M,KXDOGE15M-26JUL240500-00,no,93,300,True,3.15
KXDOGE15M,KXDOGE15M-26JUL240400-00,yes,92,540,True,3.64
KXDOGE15M,KXDOGE15M-26JUL240230-30,yes,90,420,True,4.65
KXDOGE15M,KXDOGE15M-26JUL240130-30,yes,91,360,True,4.14
KXDOGE15M,KXDOGE15M-26JUL232345-45,no,90,300,True,4.65
KXDOGE15M,KXDOGE15M-26JUL232330-30,yes,90,360,True,4.65
KXDOGE15M,KXDOGE15M-26JUL232300-00,no,90,600,False,-45
KXDOGE15M,KXDOGE15M-26JUL232115-15,yes,92,360,True,3.64
KXDOGE15M,KXDOGE15M-26JUL231915-15,no,90,360,True,4.65
KXDOGE15M,KXDOGE15M-26JUL231615-15,yes,92,600,True,3.64
KXDOGE15M,KXDOGE15M-26JUL230815-15,no,93,360,True,3.15
KXDOGE15M,KXDOGE15M-26JUL230615-15,yes,91,480,True,4.14
KXDOGE15M,KXDOGE15M-26JUL222245-45,yes,90,360,True,4.65
KXDOGE15M,KXDOGE15M-26JUL222145-45,no,92,480,True,3.64
KXDOGE15M,KXDOGE15M-26JUL222115-15,no,92,180,True,3.64
KXDOGE15M,KXDOGE15M-26JUL221915-15,no,91,420,True,4.14
KXDOGE15M,KXDOGE15M-26JUL221715-15,yes,92,360,False,-45
KXDOGE15M,KXDOGE15M-26JUL221045-45,yes,91,540,True,4.14
KXDOGE15M,KXDOGE15M-26JUL221030-30,no,90,540,True,4.65
KXDOGE15M,KXDOGE15M-26JUL221015-15,yes,92,420,True,3.64
KXDOGE15M,KXDOGE15M-26JUL220630-30,yes,92,360,True,3.64
KXDOGE15M,KXDOGE15M-26JUL220515-15,yes,93,240,True,3.15
KXDOGE15M,KXDOGE15M-26JUL220345-45,no,90,600,True,4.65
KXDOGE15M,KXDOGE15M-26JUL220015-15,yes,93,360,True,3.15
KXDOGE15M,KXDOGE15M-26JUL212030-30,yes,92,300,True,3.64
KXDOGE15M,KXDOGE15M-26JUL211930-30,yes,90,360,True,4.65
KXDOGE15M,KXDOGE15M-26JUL211815-15,no,92,420,True,3.64
KXDOGE15M,KXDOGE15M-26JUL211630-30,no,93,300,True,3.15
KXDOGE15M,KXDOGE15M-26JUL210930-30,no,92,420,True,3.64
KXDOGE15M,KXDOGE15M-26JUL210745-45,yes,92,180,True,3.64
KXDOGE15M,KXDOGE15M-26JUL210530-30,yes,91,240,True,4.14
KXDOGE15M,KXDOGE15M-26JUL210345-45,yes,92,420,True,3.64
KXDOGE15M,KXDOGE15M-26JUL210245-45,yes,93,300,True,3.15
KXDOGE15M,KXDOGE15M-26JUL210230-30,yes,93,180,True,3.15
KXDOGE15M,KXDOGE15M-26JUL210200-00,yes,92,240,True,3.64
KXDOGE15M,KXDOGE15M-26JUL210115-15,yes,92,300,True,3.64
KXDOGE15M,KXDOGE15M-26JUL210000-00,yes,90,240,True,4.65
KXDOGE15M,KXDOGE15M-26JUL202215-15,yes,92,360,True,3.64
KXDOGE15M,KXDOGE15M-26JUL202130-30,no,90,540,True,4.65
KXDOGE15M,KXDOGE15M-26JUL202030-30,yes,92,420,True,3.64
KXDOGE15M,KXDOGE15M-26JUL202015-15,no,93,360,True,3.15
KXDOGE15M,KXDOGE15M-26JUL201930-30,yes,91,540,True,4.14
KXDOGE15M,KXDOGE15M-26JUL201815-15,no,91,480,True,4.14
KXDOGE15M,KXDOGE15M-26JUL201800-00,no,93,360,True,3.15
KXDOGE15M,KXDOGE15M-26JUL201645-45,yes,90,480,False,-45
KXDOGE15M,KXDOGE15M-26JUL201545-45,no,91,180,True,4.14
KXDOGE15M,KXDOGE15M-26JUL200945-45,yes,90,480,True,4.65
KXDOGE15M,KXDOGE15M-26JUL200815-15,no,93,300,True,3.15
KXDOGE15M,KXDOGE15M-26JUL200800-00,yes,92,240,True,3.64
KXDOGE15M,KXDOGE15M-26JUL200500-00,yes,90,480,True,4.65
KXDOGE15M,KXDOGE15M-26JUL200415-15,no,93,180,False,-45
KXDOGE15M,KXDOGE15M-26JUL200200-00,no,90,360,True,4.65
KXDOGE15M,KXDOGE15M-26JUL200100-00,no,93,420,True,3.15
KXDOGE15M,KXDOGE15M-26JUL200045-45,yes,93,360,True,3.15
KXDOGE15M,KXDOGE15M-26JUL200030-30,no,92,240,False,-45
KXDOGE15M,KXDOGE15M-26JUL192330-30,no,93,300,True,3.15
KXDOGE15M,KXDOGE15M-26JUL192230-30,no,90,420,True,4.65
KXDOGE15M,KXDOGE15M-26JUL192030-30,no,90,360,True,4.65
KXDOGE15M,KXDOGE15M-26JUL191945-45,yes,92,540,True,3.64
KXDOGE15M,KXDOGE15M-26JUL191915-15,no,92,480,True,3.64
KXDOGE15M,KXDOGE15M-26JUL191830-30,yes,93,420,True,3.15
KXDOGE15M,KXDOGE15M-26JUL191715-15,no,90,360,True,4.65
KXDOGE15M,KXDOGE15M-26JUL191600-00,no,90,360,False,-45
KXDOGE15M,KXDOGE15M-26JUL191015-15,yes,92,300,True,3.64
KXDOGE15M,KXDOGE15M-26JUL191000-00,yes,93,420,True,3.15
KXDOGE15M,KXDOGE15M-26JUL190930-30,no,91,300,False,-45
KXDOGE15M,KXDOGE15M-26JUL190845-45,yes,90,240,True,4.65
KXDOGE15M,KXDOGE15M-26JUL190830-30,yes,93,600,True,3.15
KXDOGE15M,KXDOGE15M-26JUL190800-00,no,93,420,True,3.15
KXDOGE15M,KXDOGE15M-26JUL190730-30,yes,92,360,True,3.64
KXDOGE15M,KXDOGE15M-26JUL190700-00,yes,93,540,True,3.15
KXDOGE15M,KXDOGE15M-26JUL190515-15,yes,93,540,True,3.15
KXDOGE15M,KXDOGE15M-26JUL190500-00,yes,92,480,True,3.64
KXDOGE15M,KXDOGE15M-26JUL190245-45,yes,90,240,True,4.65
KXDOGE15M,KXDOGE15M-26JUL190145-45,no,91,240,True,4.14
KXDOGE15M,KXDOGE15M-26JUL190015-15,no,93,420,True,3.15
KXDOGE15M,KXDOGE15M-26JUL182345-45,yes,90,540,True,4.65
KXDOGE15M,KXDOGE15M-26JUL182245-45,yes,93,240,True,3.15
KXDOGE15M,KXDOGE15M-26JUL182230-30,no,93,360,True,3.15
KXDOGE15M,KXDOGE15M-26JUL182145-45,no,91,600,True,4.14
KXDOGE15M,KXDOGE15M-26JUL182100-00,yes,93,300,True,3.15
KXDOGE15M,KXDOGE15M-26JUL182030-30,no,92,420,True,3.64
KXDOGE15M,KXDOGE15M-26JUL181730-30,no,92,180,True,3.64
KXDOGE15M,KXDOGE15M-26JUL181645-45,no,92,360,True,3.64
KXDOGE15M,KXDOGE15M-26JUL181630-30,yes,91,240,True,4.14
KXDOGE15M,KXDOGE15M-26JUL181445-45,no,91,540,True,4.14
KXDOGE15M,KXDOGE15M-26JUL181415-15,no,91,360,True,4.14
KXDOGE15M,KXDOGE15M-26JUL181400-00,yes,90,300,True,4.65
KXDOGE15M,KXDOGE15M-26JUL180930-30,no,91,180,True,4.14
KXDOGE15M,KXDOGE15M-26JUL180900-00,yes,92,240,True,3.64
KXDOGE15M,KXDOGE15M-26JUL180845-45,yes,92,480,True,3.64
KXDOGE15M,KXDOGE15M-26JUL180815-15,yes,91,300,True,4.14
KXDOGE15M,KXDOGE15M-26JUL180030-30,no,91,180,True,4.14
KXDOGE15M,KXDOGE15M-26JUL180015-15,no,91,360,True,4.14
KXDOGE15M,KXDOGE15M-26JUL172345-45,yes,90,360,True,4.65
KXDOGE15M,KXDOGE15M-26JUL172300-00,no,92,360,True,3.64
KXDOGE15M,KXDOGE15M-26JUL172145-45,no,93,480,True,3.15
KXDOGE15M,KXDOGE15M-26JUL172115-15,no,90,480,True,4.65
KXDOGE15M,KXDOGE15M-26JUL172100-00,no,92,240,True,3.64
KXDOGE15M,KXDOGE15M-26JUL172045-45,no,93,420,True,3.15
KXDOGE15M,KXDOGE15M-26JUL172015-15,no,93,420,False,-45
KXDOGE15M,KXDOGE15M-26JUL171915-15,no,90,600,True,4.65
KXDOGE15M,KXDOGE15M-26JUL171745-45,no,91,540,True,4.14
KXDOGE15M,KXDOGE15M-26JUL171715-15,yes,92,600,True,3.64
KXDOGE15M,KXDOGE15M-26JUL171615-15,no,92,600,True,3.64
KXDOGE15M,KXDOGE15M-26JUL171530-30,no,92,300,False,-45
KXDOGE15M,KXDOGE15M-26JUL171030-30,no,90,480,True,4.65
KXDOGE15M,KXDOGE15M-26JUL170945-45,no,93,240,True,3.15
KXDOGE15M,KXDOGE15M-26JUL170815-15,no,92,420,True,3.64
KXDOGE15M,KXDOGE15M-26JUL170715-15,no,93,300,True,3.15
KXDOGE15M,KXDOGE15M-26JUL170445-45,no,91,540,True,4.14
KXDOGE15M,KXDOGE15M-26JUL170345-45,no,90,240,False,-45
KXDOGE15M,KXDOGE15M-26JUL170200-00,no,93,540,True,3.15
KXDOGE15M,KXDOGE15M-26JUL170130-30,no,91,360,True,4.14
KXDOGE15M,KXDOGE15M-26JUL170115-15,no,92,360,True,3.64
KXDOGE15M,KXDOGE15M-26JUL170015-15,no,93,540,True,3.15
KXDOGE15M,KXDOGE15M-26JUL170000-00,no,93,240,True,3.15
KXDOGE15M,KXDOGE15M-26JUL162245-45,no,92,240,True,3.64
KXDOGE15M,KXDOGE15M-26JUL162145-45,no,93,540,True,3.15
KXDOGE15M,KXDOGE15M-26JUL162045-45,no,92,420,False,-45
KXDOGE15M,KXDOGE15M-26JUL162000-00,yes,92,360,True,3.64
KXDOGE15M,KXDOGE15M-26JUL161645-45,yes,92,240,True,3.64
KXDOGE15M,KXDOGE15M-26JUL161600-00,no,90,240,True,4.65
KXDOGE15M,KXDOGE15M-26JUL161500-00,yes,93,240,True,3.15
KXDOGE15M,KXDOGE15M-26JUL160900-00,yes,90,240,True,4.65
KXDOGE15M,KXDOGE15M-26JUL160815-15,no,92,420,True,3.64
KXDOGE15M,KXDOGE15M-26JUL160730-30,yes,93,180,False,-45
KXDOGE15M,KXDOGE15M-26JUL160630-30,yes,92,240,True,3.64
KXDOGE15M,KXDOGE15M-26JUL160530-30,no,90,300,True,4.65
KXDOGE15M,KXDOGE15M-26JUL160245-45,no,91,240,True,4.14
KXDOGE15M,KXDOGE15M-26JUL160115-15,yes,93,300,True,3.15
KXDOGE15M,KXDOGE15M-26JUL160100-00,no,91,300,True,4.14
KXDOGE15M,KXDOGE15M-26JUL160030-30,no,91,600,True,4.14
KXDOGE15M,KXDOGE15M-26JUL160000-00,no,91,480,True,4.14
KXDOGE15M,KXDOGE15M-26JUL152300-00,yes,90,420,True,4.65
KXDOGE15M,KXDOGE15M-26JUL151915-15,yes,93,300,True,3.15
KXDOGE15M,KXDOGE15M-26JUL151600-00,no,92,360,True,3.64
KXDOGE15M,KXDOGE15M-26JUL151015-15,yes,92,360,True,3.64
KXDOGE15M,KXDOGE15M-26JUL150915-15,yes,92,420,True,3.64
KXDOGE15M,KXDOGE15M-26JUL150845-45,yes,92,600,True,3.64
KXDOGE15M,KXDOGE15M-26JUL150815-15,no,90,360,True,4.65
KXDOGE15M,KXDOGE15M-26JUL150730-30,no,90,600,True,4.65
KXDOGE15M,KXDOGE15M-26JUL150530-30,yes,92,420,True,3.64
KXDOGE15M,KXDOGE15M-26JUL150315-15,no,93,180,True,3.15
KXDOGE15M,KXDOGE15M-26JUL150130-30,yes,90,360,True,4.65
KXDOGE15M,KXDOGE15M-26JUL150045-45,yes,92,240,True,3.64
KXDOGE15M,KXDOGE15M-26JUL150000-00,yes,90,360,True,4.65
KXDOGE15M,KXDOGE15M-26JUL142030-30,no,92,480,True,3.64
KXDOGE15M,KXDOGE15M-26JUL142000-00,yes,93,180,True,3.15
KXDOGE15M,KXDOGE15M-26JUL141930-30,no,92,480,True,3.64
KXDOGE15M,KXDOGE15M-26JUL141515-15,no,90,240,False,-45
KXDOGE15M,KXDOGE15M-26JUL141500-00,yes,93,300,True,3.15
KXDOGE15M,KXDOGE15M-26JUL140900-00,yes,93,600,True,3.15
KXDOGE15M,KXDOGE15M-26JUL140700-00,yes,92,480,True,3.64
KXDOGE15M,KXDOGE15M-26JUL140630-30,no,91,300,True,4.14
KXDOGE15M,KXDOGE15M-26JUL140215-15,no,92,300,False,-45
KXDOGE15M,KXDOGE15M-26JUL140200-00,yes,92,240,True,3.64
KXDOGE15M,KXDOGE15M-26JUL140145-45,no,92,240,True,3.64
KXDOGE15M,KXDOGE15M-26JUL140030-30,yes,92,300,True,3.64
KXDOGE15M,KXDOGE15M-26JUL132000-00,yes,92,600,True,3.64
KXDOGE15M,KXDOGE15M-26JUL131815-15,yes,91,300,True,4.14
KXDOGE15M,KXDOGE15M-26JUL131700-00,no,92,360,False,-45
KXDOGE15M,KXDOGE15M-26JUL130845-45,no,92,360,True,3.64
KXDOGE15M,KXDOGE15M-26JUL130800-00,yes,90,480,False,-45
KXDOGE15M,KXDOGE15M-26JUL130745-45,no,93,240,True,3.15
KXDOGE15M,KXDOGE15M-26JUL130645-45,yes,92,360,False,-45
KXDOGE15M,KXDOGE15M-26JUL130530-30,no,91,480,True,4.14
KXDOGE15M,KXDOGE15M-26JUL130500-00,yes,92,420,True,3.64
KXDOGE15M,KXDOGE15M-26JUL130245-45,no,93,180,False,-45
KXDOGE15M,KXDOGE15M-26JUL130115-15,yes,91,600,True,4.14
KXDOGE15M,KXDOGE15M-26JUL130030-30,yes,91,300,True,4.14
KXDOGE15M,KXDOGE15M-26JUL130000-00,yes,92,300,True,3.64
KXDOGE15M,KXDOGE15M-26JUL122200-00,no,90,600,True,4.65
KXDOGE15M,KXDOGE15M-26JUL121930-30,yes,92,180,True,3.64
KXDOGE15M,KXDOGE15M-26JUL121715-15,yes,91,540,True,4.14
KXDOGE15M,KXDOGE15M-26JUL121615-15,no,91,480,True,4.14
KXDOGE15M,KXDOGE15M-26JUL121045-45,yes,93,540,True,3.15
KXDOGE15M,KXDOGE15M-26JUL121000-00,no,91,420,True,4.14
KXDOGE15M,KXDOGE15M-26JUL120815-15,no,92,420,False,-45
KXDOGE15M,KXDOGE15M-26JUL120800-00,yes,92,360,True,3.64
KXDOGE15M,KXDOGE15M-26JUL120745-45,yes,90,360,True,4.65
KXDOGE15M,KXDOGE15M-26JUL120730-30,yes,93,600,True,3.15
KXDOGE15M,KXDOGE15M-26JUL120430-30,no,93,300,True,3.15
KXDOGE15M,KXDOGE15M-26JUL120115-15,yes,90,540,True,4.65
KXDOGE15M,KXDOGE15M-26JUL120100-00,no,93,360,True,3.15
KXDOGE15M,KXDOGE15M-26JUL120015-15,yes,90,240,True,4.65
KXDOGE15M,KXDOGE15M-26JUL112315-15,no,92,300,False,-45
KXDOGE15M,KXDOGE15M-26JUL112230-30,yes,93,300,True,3.15
KXDOGE15M,KXDOGE15M-26JUL112215-15,no,93,360,True,3.15
KXDOGE15M,KXDOGE15M-26JUL112130-30,yes,93,420,True,3.15
KXDOGE15M,KXDOGE15M-26JUL111900-00,no,90,420,True,4.65
KXDOGE15M,KXDOGE15M-26JUL111815-15,no,91,300,True,4.14
KXDOGE15M,KXDOGE15M-26JUL111545-45,yes,92,300,True,3.64
KXDOGE15M,KXDOGE15M-26JUL111500-00,no,93,360,True,3.15
KXDOGE15M,KXDOGE15M-26JUL110845-45,no,93,240,True,3.15
KXDOGE15M,KXDOGE15M-26JUL110800-00,no,92,360,True,3.64
KXDOGE15M,KXDOGE15M-26JUL110700-00,yes,91,540,False,-45
KXDOGE15M,KXDOGE15M-26JUL110600-00,no,92,540,True,3.64
KXDOGE15M,KXDOGE15M-26JUL110515-15,yes,91,300,True,4.14
KXDOGE15M,KXDOGE15M-26JUL110345-45,no,91,420,True,4.14
KXDOGE15M,KXDOGE15M-26JUL110300-00,no,90,540,True,4.65
KXDOGE15M,KXDOGE15M-26JUL110245-45,yes,91,420,True,4.14
KXDOGE15M,KXDOGE15M-26JUL110045-45,yes,92,480,True,3.64
KXDOGE15M,KXDOGE15M-26JUL102200-00,yes,92,180,False,-45
KXDOGE15M,KXDOGE15M-26JUL102130-30,yes,93,300,True,3.15
KXDOGE15M,KXDOGE15M-26JUL102115-15,no,93,300,True,3.15
KXDOGE15M,KXDOGE15M-26JUL102045-45,no,90,240,False,-45
KXDOGE15M,KXDOGE15M-26JUL101945-45,no,90,360,True,4.65
KXDOGE15M,KXDOGE15M-26JUL101930-30,yes,90,480,True,4.65
KXDOGE15M,KXDOGE15M-26JUL101815-15,yes,92,480,True,3.64
KXDOGE15M,KXDOGE15M-26JUL101745-45,yes,93,300,True,3.15
KXDOGE15M,KXDOGE15M-26JUL101500-00,no,93,420,True,3.15
KXDOGE15M,KXDOGE15M-26JUL101430-30,yes,92,300,True,3.64
KXDOGE15M,KXDOGE15M-26JUL101030-30,no,90,360,True,4.65
KXDOGE15M,KXDOGE15M-26JUL101015-15,no,93,420,True,3.15
KXDOGE15M,KXDOGE15M-26JUL100945-45,yes,91,300,True,4.14
KXDOGE15M,KXDOGE15M-26JUL100830-30,no,92,360,True,3.64
KXDOGE15M,KXDOGE15M-26JUL100815-15,no,90,540,False,-45
