series,ticker,zone,side,ask,secs_left,won,profit,prior_filter
KXBTC15M,KXBTC15M-26AUG012300-00,90-95c,yes,95,240,True,1.71,True
KXBTC15M,KXBTC15M-26AUG012200-00,90-95c,no,95,420,True,1.71,True
KXBTC15M,KXBTC15M-26AUG012200-00,85-89c,no,88,360,True,4.44,True
KXBTC15M,KXBTC15M-26AUG012200-00,80-84c,no,84,180,True,6.2,True
KXBTC15M,KXBTC15M-26AUG012145-45,90-95c,yes,91,360,True,3.22,True
KXBTC15M,KXBTC15M-26AUG012115-15,90-95c,yes,94,540,True,2.08,True
KXBTC15M,KXBTC15M-26AUG012045-45,90-95c,no,94,360,True,2.08,True
KXBTC15M,KXBTC15M-26AUG012030-30,90-95c,no,94,300,True,2.08,True
KXBTC15M,KXBTC15M-26AUG012015-15,90-95c,yes,95,480,True,1.71,True
KXBTC15M,KXBTC15M-26AUG012000-00,85-89c,yes,85,360,True,5.74,True
KXBTC15M,KXBTC15M-26AUG012000-00,90-95c,yes,94,300,True,2.08,True
KXBTC15M,KXBTC15M-26AUG011930-30,90-95c,no,92,420,True,2.83,True
KXBTC15M,KXBTC15M-26AUG011830-30,90-95c,no,95,180,True,1.71,True
KXBTC15M,KXBTC15M-26AUG011730-30,90-95c,yes,92,180,True,2.83,True
KXBTC15M,KXBTC15M-26AUG011715-15,90-95c,yes,93,600,True,2.45,True
KXBTC15M,KXBTC15M-26AUG011700-00,90-95c,yes,92,360,True,2.83,True
KXBTC15M,KXBTC15M-26AUG011630-30,90-95c,yes,92,360,True,2.83,True
KXBTC15M,KXBTC15M-26AUG011600-00,80-84c,yes,82,420,True,7.15,True
KXBTC15M,KXBTC15M-26AUG011600-00,90-95c,yes,90,360,True,3.62,True
KXBTC15M,KXBTC15M-26AUG011530-30,90-95c,no,91,300,True,3.22,True
KXBTC15M,KXBTC15M-26AUG011445-45,85-89c,no,89,600,True,4.02,True
KXBTC15M,KXBTC15M-26AUG011445-45,80-84c,no,81,480,True,7.64,True
KXBTC15M,KXBTC15M-26AUG011445-45,90-95c,no,93,420,True,2.45,True
KXBTC15M,KXBTC15M-26AUG011030-30,90-95c,yes,95,420,True,1.71,True
KXBTC15M,KXBTC15M-26AUG011015-15,90-95c,yes,92,300,True,2.83,True
KXBTC15M,KXBTC15M-26AUG010845-45,90-95c,no,90,360,True,3.62,True
KXBTC15M,KXBTC15M-26AUG010830-30,80-84c,no,82,360,True,7.15,True
KXBTC15M,KXBTC15M-26AUG010830-30,85-89c,no,87,300,True,4.86,True
KXBTC15M,KXBTC15M-26AUG010830-30,90-95c,no,94,180,True,2.08,True
KXBTC15M,KXBTC15M-26AUG010815-15,85-89c,yes,85,600,True,5.74,True
KXBTC15M,KXBTC15M-26AUG010815-15,90-95c,yes,92,540,True,2.83,True
KXBTC15M,KXBTC15M-26AUG010700-00,80-84c,no,82,300,True,7.15,True
KXBTC15M,KXBTC15M-26AUG010700-00,85-89c,no,87,240,True,4.86,True
KXBTC15M,KXBTC15M-26AUG010615-15,90-95c,no,95,480,True,1.71,True
KXBTC15M,KXBTC15M-26AUG010515-15,90-95c,no,90,240,True,3.62,True
KXBTC15M,KXBTC15M-26AUG010515-15,80-84c,no,81,180,True,7.64,True
KXBTC15M,KXBTC15M-26AUG010415-15,90-95c,yes,94,600,True,2.08,True
KXBTC15M,KXBTC15M-26AUG010345-45,90-95c,no,95,300,True,1.71,True
KXBTC15M,KXBTC15M-26AUG010330-30,85-89c,no,85,480,True,5.74,True
KXBTC15M,KXBTC15M-26AUG010330-30,90-95c,no,90,420,True,3.62,True
KXBTC15M,KXBTC15M-26AUG010230-30,90-95c,yes,95,300,True,1.71,True
KXBTC15M,KXBTC15M-26AUG010215-15,80-84c,no,80,420,True,8.14,True
KXBTC15M,KXBTC15M-26AUG010215-15,90-95c,no,93,240,True,2.45,True
KXBTC15M,KXBTC15M-26AUG010215-15,85-89c,no,89,180,True,4.02,True
KXBTC15M,KXBTC15M-26AUG010130-30,85-89c,no,88,600,True,4.44,True
KXBTC15M,KXBTC15M-26AUG010130-30,90-95c,no,90,540,True,3.62,True
KXBTC15M,KXBTC15M-26AUG010100-00,90-95c,yes,95,240,True,1.71,True
